	Tweet	Valence score
48	nick said territorial growl someone gets close hesananimal	1
49	getting lost want see eyes hungary huffed crossed arms looking away angrily	2
50	fact sometimes get furious people wrong get furious fool	2
51	good luck fury haney players playing weekend future stars showcase frisco tx kgb town fury	1
52	forget mention bought dreamboys tickets 🙄😂 raging	1
53	cigarette burning laura hand angle chin purse lips gorgeous transition	0
54	rangers celtic revenge	0
55	scorpio withdraw quiet place hurt think plan sting back	2
56	haha actually doggies barracking anyone gws	1
57	personally liked relentless …didn get ourhouse onejersey werealldevilsinside ndoes nothing till puck drops njdevils	0
58	see end nin bitter tragedy ni give spend nand give nothing back	2
59	tonight dragrace allstars episode gave life yaass queens teamalaska teamkatya revenge bwahaha	0
60	complain time wonder people never want see acc rile stfuu	3
61	everything see american police training seems calculated trample human dignity inflame outrage escalate confrontations	2
62	wanna kill destroy want died want flint back emo scene fuck die hatered	3
63	thanks saying wife getting iphones today losing no eta thanks	2
64	days later order even postcode	2
65	think monalisa respect anyone think ruffle feathers thejail	3
66	another loss city cup next 😂😂 cmon united	0
67	not shady one jongdae ex rumoured girlfriends going wgm not saying joyed joyed bitter	1
68	unbelievable takes minutes get fault call hangs treatcustomersfairly	2
69	know punk mostly white men throwing tantrums	0
70	skipping meals national way showing disappointment wiz	0
71	stupid hate lol bitter	3
72	bitter sums congrats nicole folks bb onto survivor	0
73	time man got paid throw temper tantrums speaks gotta listen	2
74	wonder would happen tell people truth savage uhoh angry	2
75	cheap pout brodcast	0
76	houston might lose coach tomorrow midnight yikes offense	0
77	turned rather fiery gg radical	2
78	man affront justice system	3
79	still got whole season wentworth watch stupid cunt work ruins us 😭😭 oldcunt	3
80	wow realized much sexist pig truly sorry anyone offended	1
81	howard webb always held knowing answers no red sutton craigan raging hahaha	1
82	frown let distraught gardevoir saying wishes trainer	1
83	casuals tweets vic faved making gag	3
84	terence got lot anger issues family school	3
85	spent campaign dividing people pitting message fear resent	2
86	winning war raging inside mind desire love rolling something	0
87	jared snap	0
88	came silly clock woke happened wasted fuming	3
89	finally uploaded file needed university server drop box took like half hour lot cursing anger part	2
90	nephew sees frown face tells beautiful 😢💞😩	0
91	actually arsed sister sometimes controls tv time watch one thing gets huff	2
92	help maintain boost status world class centre education culture tolerance outrage	1
93	bpharm guy eish guy brings anger life see nje like darkness fills know	3
94	says compared others human lit fire	2
95	no nipples offend lol sad see women purposely flaunting sexualizing bodies immodest way	2
96	hope hustle offend nobody	0
97	ramos best burning haters head	2
98	meaning offend saying personal experience kids got placed classes take advantage	1
99	luck rest fall goes anything like today think going like season bestdayever magic work	0
100	follow snapchat carlabtst snapchat	0
101	hurts much eat read somewhere marshmallows good bc soft irritate	0
102	book im riteing wots happond made moor angry im not plese man hide eval deeds	2
103	join put phone talk rude taking money acc willynilly	2
104	sorry burst bubble never illusion 🙈😂😂	1
105	thing feed naay raging something brother filling gaps	3
106	cmode grimrail made want eat angry bees	3
107	mom cut phone furious	3
108	chase fame nif going nto resent nwhen starts nchasing nwrdsmth	2
109	hate not answers need tomourssuck prayinsnotcancer angry	3
110	excited watch allstars rupaul	0
111	indian uber driver called someone word moving vehicle jumped disgusted	3
112	hudcomedy adamrowe insult slutfaceshlongnugget	2
113	na kids relentless	1
114	mfs bitter	2
115	like hello first born must always laugh jokes offended	2
116	really really resent go bed sensible hour guys want talk people	2
117	hit lot irate villa fans lol	0
118	eh well sting vs cactus loser leaves wcw match bash beach lol	1
119	golden ocean day lush gagged sick waste fuming miss	3
120	gotta wonder caller max listens show first place incense	0
121	thou wilt valiant wrathful dove magnanimous mouse william shakesphere	1
122	black female leo💙 shot times died philadelphia outrage black people sharpton blm thefive	2
123	fret scuffs i’ll take scuffs which…come phone use wet handed drop toilet day	1
124	need attention pout	2
125	believe gonna start singing snap stories tractor switch little bit	0
126	please tell us protesting injustice requires burning beating looting terrible optics toussaintromain true leader	3
127	people need look definition protest not protesting called vandalism stop	3
128	bored rn leave kik snapchat kik kikme kikmessage boredaf bored snapchatme snapchat country countrygirl	0
129	feel travel miles pick form arrives post two days leave fume	3
130	happy birthday seed‼️‼️‼️ renewtherivalry imyourdaddy cantbeatme madden tater	0
131	ceremony next time meet involve burning something possibly booze caffeine	1
132	need today know many fuckin french plaits morn stroppy yr old	3
133	yr old man threw saucepan boiling water garda amp hit garda shaft brush letterkenny district court	1
134	jv girls earn vs stonington today goals waite winakor assist	0
135	broadband shocking regretting signing angry shouldofgonewithvirgin	3
136	fuck supposed no lunch no dinner no money work hangry day	3
137	fury road	1
138	wish next madden story mode like fifa	0
139	already gets aggravated fast like aggravate purpose	2
140	yo gurls dm tribute 😜💦 snapme dm nudes tribute cumtribute cock snap cum swallow	0
141	😂😂 oh zombie rage	0
142	circle dead hate new slushie machine livid	3
143	days later order even postcode fuming	3
144	delays streatham cmn clap junc amp train took mins mins journey missed trains reading fuming	3
145	raging angry bil pro liars actors useless people america working harder	3
146	never make decision angry gt lt never make promis happy	2
147	almost feel offended thinks big deal knows literally anything kai	2
148	grateful hungry people life hungry learn change grow help etc not sure anybody better relentless	0
149	trudeau endulging outrage culture preaching issues ad hominem never quanitfying	2
150	wanna know no outrage black black crime no one knows victims blm kill cops based media	3
151	even feel anger anymore explain tulsa charlotte trayvon sandrabland philando ferguson batonrouge michaelbrown	2
152	chris ate mac cheese imma eat taffy revenge	1
153	heard movie bob furious skittles analogy upset actually skittles	0
154	offended lies alexandria goddard mean deric friend anything else purely fishin expedition	1
155	directing anger thieves government corruption feesmustfall	2
156	okay annoyed done good job furious	3
157	wen ur love cheats wen thy understand emotions behind anger constant waiting	1
158	no room jokes hockey serious business made teams fill tournament outrage	3
159	well cucks among ranks agree equally outrage black youths shot harambe	2
160	turn shit home button accessibility nwhen innovation become mind fuckery rage iphonephonehome	3
161	ever put fist laptops screen time new one lmao rage anger hp	3
162	panpiper playing big river outside bridges sr outrage	2
163	“do not fret not cool humans follow become instantly cool bot	0
164	found candice not candace pout likes	0
165	controlling anger sign righteous people promised paradise quran surah al imran verses reward gooddeed	1
166	apparently supposed scottish accent offended	2
167	candice great british bake pout head 👊🏻🙄	2
168	switch host no bullet rage	1
169	assure no laughter increasing anger costs arrogance westminster	2
170	seems like fight ready rage	1
171	prayers amp protection brothers sisters fighting charlotte rage machines	0
172	gonna eat pick brother get car washed amp finally go home resst amp watch fast amp furious movies 🤘🏼	0
173	meeting olympic house golds relentless neverquit believe dreambig teamtto goinggold	0
174	think high profile female colleague would one yhat category massexodus	2
175	game day minus	0
176	think high profile female colleague would one yhat category massexodus bitter	1
177	time open snap time respond	0
178	species cf jr refugees skittles know likes snacks even frown talking eating humans lizardscum	1
179	ok fast amp furious movies not classified comedy	0
180	accidetly dumped boiling water	2
181	one month til someone bday think time flaunt got something pretty awesome revenge	1
182	dentist said going numb front lip feel got lips like pete burns right	1
183	mistake half assed excuse burning hell forever	3
184	anyway car furious white men really funny story tell sober	0
185	ballmer furious another delivery lost	2
186	bitter nicole cory evicted	1
187	best revenge massive success –frank sinatra	0
188	adp ezlabor web portal slowest web app ever displeasure using	3
189	sex offense happens across races cultures creeds amp castrated	3
190	good luck fury haney players playing weekend future stars showcase frisco tx kgb town	0
191	james no no no no fucked bb bitter shouldofvotedfornicole	3
192	bad news ordered online gone happened order phone	1
193	distraught candice pout piss	3
194	tonight dragrace allstars episode gave life yaass queens teamalaska teamkatya bwahaha	0
195	never seen fast amp furious tokyo drift boutta watch	0
196	also ppl love whole damn lot erica joanna tiff sirli harley anja rest gc bc ran chara	0
197	ghost stefano reflects grim indignity murdered corrupt cops faux love days	2
198	hold grudge ex	0
199	im writing abt changing face sex industry tr men talk revenge	2
200	earth projection good happy true soul poisonous fucking snake patronus adder	3
201	nothing entertaining frightening bitter alcoholic trying desperately get attention	2
202	even give pizzas serious fail hungry furious hangry	1
203	wow bill hav text prove taken swines con	3
204	goddamn headache	3
205	either look like raging bitch obnoxiously laughing something not funny think middle ground	2
206	huff btw ty😔	0
207	asked parcel delivered pick store not address fuming poorcustomerservice	3
208	back starting irritate barely	1
209	take public opinion revenge pakistan govt unable decide	1
210	thanks ios update even best app freezing crashing se	0
211	new madden kicking	1
212	peter radio piece ball pure class no digs no revenge total balanced pro 👏👏	1
213	nice fuming	0
214	literally burst laughing	0
215	egyptian officials expressed frustration outrage obama hillary administration’s support muslim brotherhood	2
216	watching crimewatch kind sick fuck touches year olds 😡😡 shit like makes fume	3
217	try not let anger seep reviews resent time wasted books like time precious	3
218	said talking wills uncontrollable animals moving another link comments not help fuming	3
219	baskets better bad mood someone irritate practice please	2
220	miss gran singing rawhide deep baritone growl	0
221	fly fit rage not fair	3
222	insult late sherri martel	0
223	no offense ppl using creams build glutes come go squat not	2
224	fuming	3
225	offended actually	2
226	bitter	0
227	indiamissingindira could never solve kashmir problem kept burning vote bank terrorstatepak	1
228	love word fret much im heaven	0
229	not saying might like big foot might like natural biological father says blood boiling cross	2
230	puzzle investing opening portland feodal population correlative straight snorting infuriate xlzjyhg	1
231	poor angry justly offer people hope god anyone see education not elite	3
232	agree offense ass second half td score first drive	1
233	paid chicken even get 😑😑 goes dollars customer	2
234	chick told look like childish gambino insult compliment	2
235	part buzzing cheeky squashie two not expected sort food angry	2
236	delays streatham cmn clap junc amp train took mins mins journey missed trains reading	2
237	team must draw hat daily personality drugged angry yeller quiet screamer 😂😂	2
238	offered gold silver said nah bitcoin snap	2
239	offend	2
240	watching would straight guy getting irate extremeworld	2
241	dogs making ridiculous sounds right like high pitched gargle growl	0
242	unbelievable takes minutes get fault call hangs fuming treatcustomersfairly	3
243	believe call fury righteous	2
244	got tip drunk uber passenger today get parking ticket blame karma dumb ass forgot pay meter	3
245	spend shimmy drinks raging know gonna happen	2
246	actually fuming nothing wear saturday	3
247	fuck boiling inside not gonna good let	3
248	hell drilling outside house literally got sleep half four busy shift twats woken	3
249	let general tweet offend definitely twitter	1
250	bloody right	2
251	word think afr entitled take away insult claimed back	2
252	guess holding grudge best	1
253	scorpio always seek revenge	2
254	exactly saying fb bitter	2
255	think cadres not getting src deployment would make cadres bitter ku tough macom	2
256	opioid rapid pill plague speed generations pulse rapid rabid impairment ist choice stacked usage vs street ingestion demo us	2
257	angry already	3
258	irritation isolation lifenabler	2
259	true none players cops drink chilled bitter players walter mitty types	2
260	im holiday next round fuming	2
261	someone keeps laughing fret least giving happiness quotes quotestoliveby	0
262	thirsty chance disagree left even realize something affront bigoted platform	2
263	kik want swap pics post account anonymously wish kik vsvplou kik kikme nudes tits snapchat	0
264	playing antichrist play hustle outrage	1
265	ananya grabbed bible opened started reading said talk burning people	1
266	whenever pout want adrian appear tell stop pouting else	2
267	little frustrates much misplacing something looking keys hours rage	3
268	buzzing pathetically sympathy let twirl moustache chuckle sting psychowasp	1
269	believe putting prices already know struggling pay bill amp change package raging	3
270	bloke train obviously trying provoke west ham fans loudly slagging stadium mate phone	1
271	british humour offend challenge mainstream views hat clarkeson ultra left go kneel allah	2
272	ha right san jose ca offended right dave go walk something next time	3
273	since friend pereg want offend peace	0
274	like rape apologists inadvertently make men sound like rabid mindless beasts friends like	2
275	irritate inch thick made masks	3
276	irate check system tried checkin day let no seat assigned	3
277	imagine celtic burst net wae every attempt nutt old dain hard way usual	0
278	asked jared marry said no	2
279	someone let snakes house bet kill bugger get hands huckfp	3
280	bitches angry bitter must truly suck lol	3
281	bloody parking ticket 😒💸 fuming	3
282	boys dm pictures cocks best one get uploaded ☺️💦💦 cumtribute dm snapchat snapme nudes dickpic cocktribute	1
283	happy birthday seed‼️‼️‼️ renewtherivalry imyourdaddy cantbeatme tater	0
284	huh always fault gt sulk	3
285	wouldnt date	1
286	anger inside turned fuel burned watched spin like inferno types	3
287	king says matter fact came psycho far affront	2
288	dear please tell bus drivers obstruction side pull oncoming traffic causing vehs swerve fuming	3
289	still log fucking snapchat snapchat	3
290	disgracefulesin resent men way no reason esinscountdown	2
291	summar one insult gone idc dad	3
292	looks like rabid pack inbreds	2
293	wonder american city next protest police shootings next smh whenwillitstop howmanymoretimes	2
294	jealous cry baby bitter gladsheisgone crybaby	2
295	add tracking resent	3
296	people often grudge others cannot enjoy	1
297	supposed animosity bullshit con iranians	3
298	cancelling home fibe internet tv afternoon soon arrange alternate internet angry fedup	2
299	well trump rabid base needs hear amp always find overseer like king say	1
300	snap andriaprebles ❤️	0
301	indian uber driver called someone word moving vehicle jumped disgusted offended	3
302	liberal outrage king saying word really angers white yuppie progressives go fuck shame blacks	3
303	haters taught hate not shown love good quote goes comment tiff treat	0
304	shot black police woman typical looney toon thinking hillary divide anger chaos	3
305	espn assumed wanted free magazines offended	2
306	weak people revenge strong people forgive intelligent people ignore	0
307	fuming word	3
308	not stealing girl solo crota end flawlessly not try face wrath machine	1
309	people fuckin irritate	3
310	freaking hate working word phone rage write writing writerslife writerproblems writer	3
311	whaat oh hell no jealous got paid fuck whole new level anger love conflicted😬	3
312	ever put fist laptops screen time new one lmao hp	3
313	thursdays pm vespers amp meditation prayerful plainsong multisensory candles incense psalms music silence faithful sing listen	0
314	resent biting tongue	1
315	huff know pro hillary cnn msnbc made no mention statement would gold em	2
316	epipen public outrage occurs expand pap patient assistance progrm coupons rebates mylan epipen	2
317	gonna give kkk police bitch minimum sentence wattch angry	3
318	fell heard snap hffhj	0
319	😂😂😭😭 resentment	1
320	oh good god quentin letts one comedy turns angry bbctw	2
321	fight elephants wrestled pigs quoteoftheday	1
322	believe got days left backtoreality raging	3
323	ak leave spine frown	2
324	feel furious	3
325	love people say racist right say racist shit not works	2
326	know much bloody pout take	3
327	offend nif truthful kind see haikuchallenge	1
328	come let make em hate 😘make em pout face 👿😩	2
329	brian sleep aggravate	3
330	not wrath one kill laughter friedrich nietzsche friedrichnietzsche	0
331	luv seeing man scowl face walking protein shaker clenching fists immediately stop suck dick	2
332	not near kitchen unfortunately cannot cooking snap series	0
333	boys dint know game game life death better chose know side wrath come upon us😤😤	2
334	not use getting early asf shit goin irritate	3
335	testing	0
336	bon allume madden	0
337	furious 😩😩	3
338	asian tiger mosquitoes relentless aggressive kind dealt kid	0
339	sorry guys absolutely no idea time cam tomorrow keep posted	0
340	best revenge move get continue succeed never give someone satisfaction watching suffer	1
341	guy raging hard rocket league game beat started crying laughing hard lol	0
342	feel travel miles pick form arrives post two days leave	1
343	blood boiling	3
344	look teef	1
345	least rd time balls burst games	0
346	dear future big brother players chase dick season win dollars sti bb bitter	3
347	repeal remove johnson amendment direct affront first amendment constitution	1
348	difference though grudge cab tamed feeling uncomfortable pure emotion really control	2
349	oh yeah hate air raid like oregon baylor offense not fan ole miss one either	2
350	angry glass vodka	0
351	live event brock vs orton saturday wwe network not needs wwe	0
352	donking lion black community speaks truth power insult black vote given away cavalierly playing	1
353	faggy colors nice ok even tho might take offense words lol	0
354	not received verification email asked resent times still nothing	2
355	hell fury like woman scorned william congreve	0
356	wrongdoing grr fact know emailing displeasure anyway	2
357	er ncfc grudge match	2
358	fucked coupon goal	3
359	like going called cardiac arrest turned cut finger medchat	2
360	got no response irate customer amazon 😞😞 nwhy understand not always amazon fault carrierfault	3
361	wonder american city next protest police shootings next smh whenwillitstop angry howmanymoretimes	3
362	ever really irritated someone love like god damn ur makin angry love forgive angry	3
363	bring touchy subject people get way offended days	0
364	wanna see smile wanna see make frown	0
365	karev better not seriously done done angry unfair ugh	3
366	leave rule nimber carpet cleaning worsethananatomicbomb accidentlyspillbeeronthecarpet	2
367	im mad power rangers im incensed im furious	3
368	not used pretty girls use curse words express anger feel like little bit surprised turned well	2
369	mixing pretty well using slider pretty affective far thebabybombers yankees	0
370	wonder would happen tell people truth savage uhoh	1
371	self hatred gives rise fury fury desire self change	1
372	thinking ukip party angry old men wrong	2
373	discriminate generates hate nand hate bound get irate	2
374	provoke anger	3
375	easy hold grudge harder let go	0
376	eat ass no longer insult	1
377	may suggest meal made beans onions amp garlic day class	1
378	pride prejudice modern day keeping kardashians never offended life	3
379	true nthey burning pleasure nppl true love happiness everywhere	0
380	wow bill hav text prove taken swines fuming con	3
381	defination best friends na person opens mouth insult yu	0
382	unfollow got trolled trolls revenge trolling caused lot collateral damage	2
383	belittling kitty straight service provoke lift aboard wycelv	1
384	something needs done people hogging machines nobody use machines one time angry notfair whypay	3
385	nif room burning	2
386	sorry angry drone flew away	2
387	watch videos like madden better	0
388	outrage tweets jokes attention exactly lo wants not meant defense	1
389	people even debating race inequality within justice system like non existent trying aggravate us	3
390	used pawn red woman game try not fret act nothing amiss royal	1
391	probably irritate shit always talking could probably give shits lol 🖕🏻	3
392	hmu snap like one	1
393	event started everyone getting ready travel lake rage everything glows	2
394	girly sense always lashes amp nails done tomboy sense black color amp refuse ruffle life	0
395	remember tas gamedev program said temper tantrums class time lol	0
396	quite response retaliation weiner getting revenge huma amp hillary clam digging allscumbags	2
397	casuals tweets vic faved making gag bitter	3
398	one favorite classic cars plymouth fiery	0
399	ive always wondered long angelina put brad crap not gon lie bitter	2
400	cruel cruel man therewillbeblood revenge	3
401	point scorning fury labor nothing address long term detention need resettle asylumseekers manus nauru	1
402	blame whole season natalie season would different not turned back alliance pissed	3
403	oh brian invite	1
404	sparkles proud little huff still posing mind	1
405	wish next madden story mode like fifa madden	0
406	id love gyimah action coach holding grudge	2
407	perfect illusion least know ladygaga iscalming mysoul	2
408	arms focused rage overpowered getting nerfed still stronger fury though	2
409	like every color looks triggered colorblind offended	2
410	happened need smoke	2
411	hahah tiff sent too😂	0
412	someone struggled eds since resent everyone making spectacle certain youtuber severe anorexia	2
413	definitely feel irritation today lord give strength	3
414	people irritate tf swear goin sleep ✌🏾️	3
415	yo gurls dm tribute 😜💦 snapme dm nudes tribute cumtribute cock cum swallow	2
416	first resulted angrily sobbing ranting finnick cinema	2
417	welcome ji sorry words irritate	2
418	looking forward opened stuartspecial literally yelled tv	2
419	joes gf started singing star joe got angry sing right started angrily singing back	2
420	gameday vs buford today home never excited	0
421	turn grumpy frown upside nyou something next impossible today	0
422	hi monica write regularly not bees never dared try buzz sting honey	0
423	favourite quote year far swore parsnip raging	0
424	even forget pick ur fave child school offended	3
425	account follow offended	3
426	snap seems problem	0
427	biggest fears incurable std pregnancy mean basically thing anyway forlife annoying weirdsmells	1
428	sam yes not helpful need sorting asap keep promising stuff happen fuming	3
429	pro tip go back work kid reaches mos old stay home longer absolutely miserable	1
430	moving clips youtube tonight vigil held tulsa metropolitan baptist church terencecruther justice anger sadness	2
431	forgot nice area fiery hearths	0
432	umm blog says simon stehr faking th expect investigation forthwith outrage	3
433	quad shot every day sleep right time detox get raging migraines without coffee	1
434	circle dead hate new slushie machine irate livid	3
435	opinion worst delhi govt acrid bitter hypocrisy	3
436	ok scrubbed hands times trying put neyeballs burning evenmoreblind accidentally scared cat whilst screeching	2
437	vanity sizes sizes xs evenxxs sometimes big wtf dear corporate jerks lithuania need rant	2
438	lot would give ghandi road rage	0
439	forever raging 😏😂😭	3
440	seeing alex revells face gets angry	2
441	looking forward opened stuartspecial literally yelled tv umbrage	2
442	really need pout time getting nerves gbbo	3
443	taking umbrage jimmy carr claimed bilbo baggins went mordor cats countdown know baggins mate	0
444	understand rage often not pretty controlled rational often visceral not always logical	2
445	know furious stop fucking moaning win th game last season finished	3
446	congrats nicole bb fix nose 😒💁🏻 bitter petty	2
447	burns pick pitches get like 😢😢	1
448	flirt simper pout repeat yuck	2
449	since update loses power nearly faster	1
450	yep lol bitter	1
451	specific amp intentional way part intention provoke conversation around systemic racism towards blacks	2
452	yeah no mind tweetin twice blm likethat	0
453	give pout firm	2
454	mia worst road rage ever seen gets mad put hands windows lol	2
455	people always get offended everyone situation different kids mean settle	2
456	wee pop socks keep falling inside shoes rage	3
457	always happy support brother keep fire burning lt	0
458	ive went roght huff deleted episode anger everything regret	3
459	grasp besides yr cognitive dissonance raging away incident leo shooting separate	3
460	relentless echo chamber negative comments lots reverb typical bully behavior	2
461	people irritate mf soul	3
462	another raging storm brought emotions sorry everyone enjoy thunder	3
463	two ten times interesting particular afternoon goofballs could say worse umbrage	1
464	not going waste energy holding grudge someone wasnt even life year xd ntime release feelings dislike	2
465	yay bmth canceled melbourne show fanfuckingtastic lost days pay hotel fees not happy atm sad angry	3
466	drop snapchat names bored swap pics	0
467	seeing double tired always grudge getting phone night	2
468	hi folks flight going hour late departing inv ezy go getting refund please boiling	3
469	twitter picture makes fume	3
470	lost fury fearing fail	0
471	love lizzy warren latest rage wall street	0
472	another board cannot match paper teams moment showing field onto denver revenge	1
473	earth send email annoyed customer fuming	3
474	delete shit josh screenshotted snap	2
475	people go speed limit irritate	3
476	oh yeah squid face god madden xbox come see	0
477	despite outrage fatigue lose shine	1
478	still using offense middle amp punt	1
479	yeah received fine today furious currently appealing member long	3
480	young people bitter older contestants probably know make bakewell tarts gbbo	0
481	peanut butter takes away sting	0
482	someone make priority list things outraged order racism animalrights abortion cops	3
483	mexican ladies irritate fuck outta lil preschool fucking kids welfare amp allat smh	3
484	oow sting decent new song	0
485	outrage black man kills another black man streets	3
486	angry order months ago placed order card billed never received disappointing	3
487	let not stereotype south asians relentless beat reporters	2
488	fuck boy run drag routes back back madden	3
489	criminalized posting pic brown frown get pic jack cookies diesel join	2
490	ya girl	0
491	timid determined version rabid beasts beyond land growling beneath restrained breath rip	2
492	joke know incense	0
493	realizing holding grudge long immaturity wisdom	1
494	star trek online update download oh fuming yay	2
495	everyone wigan biggest club	0
496	leveled half much better offense expected second half	0
497	hey folks sorry anything offensive got posted yesterday account got hacked fixed though hope angry annoyed	2
498	medicine burning	1
499	earth projection good happy true soul poisonous fucking snake patronus adder offended	3
500	think amp must actually working like amp havent got snap chat videos today	0
501	interesting authentic afghan restaurant getting calls media resent tragedy happened nj	1
502	decorations jersey already	0
503	anger cheap politeness expensive expect everybody polite thoughtfulthursday anger politeness	0
504	finding two best fwendz going rage makes last week no sleep extra worth	1
505	rage died	1
506	disconnected whilst holiday move house st october furious	3
507	majority people irritate fuck cba people ahahah	3
508	jogging bit stay beside puffing cheeks huff time oh jeez jasper	0
509	forgot eat dinner furious everything everyone	3
510	gbbo homely pure piece tv gold channel attempt tart mary sue mel gone	1
511	tracking show equipment delivered service suddenly delayed already weeks	3
512	team must draw hat daily personality drugged yeller quiet screamer 😂😂	2
513	not mad tilting slightly irate cool	1
514	yea forcing turnovers holding pretty good offense points concerning oh wait no	0
515	dentist said going numb front lip feel got lips like pete burns right pout	0
516	shit even begin describe fiery little demons straight hell 🌝🌚	2
517	not easy blow lt run play created seam sua burst	0
518	inter group relationships anger makes people think negative prejudiced terms outsiders	1
519	left wanted play heavier game needed offense tho amongst others	2
520	furious	3
521	whole clown rage scared shitless gonna go cry room	3
522	going back blissful ignorance fury	2
523	haired man strides close watches major flinches away reaction draws growl throat	0
524	standard bitter response feel small club big city	1
525	snap mee	2
526	sorry burst bubble century anymore welcome st century	0
527	aye man fuming xo	2
528	lt feel everything would remember everything evanora hoped would serve fuel creatures anger run rabid gt	2
529	instagram seriously sort sh spent ages writing caption delete not post instagram	3
530	waggled eyebrows baby burst laughing love haha	0
531	true go ways receiving end vegans wrath lol personally condemn	1
532	argh big wasp buzzing blinds window halp wasp evil buzz	2
533	someone needs tell candice stuck shitty pout wind changes gbbo	3
534	baby born soon lifechanging years feels like yesterday sad happy emotionalrollercoaster	0
535	smh remove ideologically bankrupt opportunistic establishment burning bridges social contracts anger	3
536	changed clothes work pre workout route gym traffic pre workout kicking	1
537	bored rn leave kik snapchat kik kikme kikmessage boredaf bored snapchatme snapchat snap country countrygirl	0
538	fucking mad blood boiling	3
539	flat party instantly get bollocked	2
540	directtv best apparently sit silent anger press say anything	1
541	keep talkin shit trying offend petty fuck	3
542	turn game wanting play madden load game turn	2
543	today proceedings entire process insult constituents	2
544	hell hath no fury like late twenty something dude concur government session keeps expiring submit form	2
545	much hw tonight im offended	2
546	wish live bitter guilty conscience made think applied well not sorry💁🏻😊	0
547	think anger barrier truth	1
548	account follow	0
549	got lot tokens saved wanna spam event song eyes sting im tired	1
550	last madden commercial 😆😆 tnf	0
551	people infuriate	3
552	live die mchanzo honeymoon crashing burning second move together	2
553	wont use using guys cant get nothing right fuming	3
554	weird discussing sex resentment confusion thing writing last night	1
555	lowkey forgot twitter follow back im gonna	1
556	dis dat nigga fume right	1
557	nonsensical injustice blacks add destroying black property misdirected anger	3
558	really madden career game sucks ea sports piss poor job every year shit	3
559	anger issues lying issues think one pow lies confusion	2
560	say outrage really faux outrage	2
561	yet still deaths road rage amp violations road despite widely accepted concept personal accountability driving	2
562	way towards prominent exasperate peaked tgmbnquee	0
563	remind twenty plenty	0
564	hitting children discipline quite raging hypocrite not	2
565	look teef growl	0
566	nahh snap story got bussing 😂😂	1
567	important thing bestrong hold thoughts	0
568	think must scare coworkers eating like rabid animal breaks srry	2
569	trump supports reach another level irritation within	3
570	honestly fuming	3
571	wished sis midnight received no reply nd sis wished got reply know fav	2
572	india take revenge making new movies like phantom like ghuskmarenge indian army take revenge	2
573	prudence suggests bump weeks viewed skepticism media hrc axis	2
574	patriots lamest color rush jerseys whole nfl madden hope wear tonight	1
575	one angry days stop watching news	3
576	us diver named steele johnson like barred olympics	0
577	not angry god not get want god gives expect least	0
578	miss	0
579	😳the intensity play extraordinary relentless aflcatsswans aflfinals 🏉👏🏿	0
580	yuuhh 🙄😭 plus clin ep prevmed ugghh hahaha	1
581	two ten times interesting particular afternoon goofballs could say worse	0
582	haha well today get beyond pout annoying afraid	1
583	get point made reporting charlotte looting not explore looting businesses symbolizes outrage	2
