	Tweet	Valence score
88	brendan rodgers looks fuming	-2
89	cn seems like appreciate good reviews no apologies concern years ago	-2
90	friend messaged ugh hungry wait breakfast socialmedia winewednesday hilarious funny laughing happy	3
91	always ready smile	2
92	time man got paid throw temper tantrums speaks gotta listen	-2
93	irritation not found corpse	-3
94	like said plenty cheddar cheese go around everyone smile	2
95	mad brother sad feel better bub	-2
96	sad always optimism new year not good	-2
97	one thing say kept smiling	3
98	meant	0
99	lion heart nwill protect stormy skies nand always listening laughter tears	1
100	lets get astros game going already going need attendance cheer victory	0
101	well exhilarating know could goosebumps hrs straight	2
102	bet pawpaw good time rejoicing heaven first birthday	0
103	vincent looking super lively boy hattrick perhaps lol	1
104	health think depression feel like	-2
105	happened suicide tweet joke obviously could offend anyone	-1
106	hate little girls 😡😡 got lot growing fuming	-3
107	working feature right preponderance awful owners war fans many choose	-2
108	take little make child life joyful work hard make lives hell peace	0
109	omg outside making beats garageband little birds decided chirp along （≧∇≦）	0
110	sadly best days behind	-2
111	offering moth warranty pspro shocking truth ripoff	-2
112	ok seems still hope bsnl nnow bb speed ok nbut thank elate much lest gone like 😐🙂	0
113	chirp chirp beautiful white red bird	1
114	thought fun not fun bright side fight parking	0
115	weeks still go depression smh	-3
116	huh sprint coach slowest team comp talk robbing living outrage	-3
117	wish really truly wish modicum banter	0
118	use smile change world let world change smile quote actorslife smile love hardworkpaysoff fun	3
119	one point dsp claims yters lost half viewership using direct capture search changes happened	0
120	obama describes temperament steady amp buoyant side	-2
121	joyous occasion laughing ostentatious display disrespect bruce scoffed entire scene batman’s	0
122	current run superman continues delight feel love poured everone creative team superman	3
123	come fundraiser fri pm pie face	1
124	noah ark terrific design	0
125	cheery ghost	1
126	know sparkling letters super mario galaxy spell mr gay	0
127	red heads fiery	0
128	solid starts bozzelli benevans hoping good start	2
129	relive vegas heyday rat pack tribute	0
130	buzzing pathetically sympathy let twirl moustache chuckle sting psychowasp	0
131	job interview afternoon ek	0
132	today answered call college rep realize got hear part lively debate evolution real	0
133	got new pens break name animated series draw style	1
134	spend shimmy drinks raging know gonna happen	-2
135	terribledebatequestions given many laughs afternoon thanks twitter cleverpeople	3
136	rejoicing finally match draw revealed facing city next life sef	-1
137	thought got mad anything bf gets mad little thing lmfao shit hilarious	1
138	seriously hope chances celtic missing going come back haunt alloa sucker punch	-1
139	cant live anymore roblox got termianted sad killme lol robloxgamer	-3
140	connie came back hey seem bit lively	0
141	dream trying steal kidney blackmarket whydidiwatchthat	-2
142	obama admin rejects texas plan refugees vetted terrorism texas pulls fed refugee resettlement program aiding	-2
143	joined pottermore sorted hufflepuff 😡😡	-2
144	impractical jokers practically genius laughter goodthesoul impracticaljokers bingewatching	2
145	nana hoco bc dream since freshman year awe 😙❤❤	2
146	chirp	0
147	ghost stefano reflects grim indignity murdered corrupt cops faux love days	0
148	like right way pray right way give not grudgingly necessity cheerfully woficc	0
149	guy across really ugly suit cannot stop expressing displeasure	-3
150	breezy	1
151	turns even anything concerned im happy bit frustrated took long get answer	0
152	bojack horseman saddest show ever written depression season	-3
153	dehydrated exhausted stressed still blessed	0
154	want highlight bright ever get lost someone looking dark find	0
155	appreciate amp enjoy life nuse smile help others use ☺️	2
156	metro lrt went walterdale yeg	1
157	love hilarious looking forward much kudos pilot speechless	3
158	former diplomat quite gleeful situation pakistan nnot quite stiff upper lip diplomacy seen normally	-2
159	sigh got depressing	-3
160	trust dear want make anything invisible hang wet paint hilarity ensue	1
161	asked one thing guys tonight got happy proud disappointed football timetoclimbthetable	0
162	give cheerfully accept gratefully everyone blessed »maya angelou	2
163	prof suggest william james may unlikely dialogue partners plays happy video wearecst	1
164	strong independant practical stop living world fantasy snap faster get used reality better	0
165	beats accurately powerful respect high quality high frequency speaker extra desolate relating fire ea	0
166	pretty sure golden ticket get tour make mistake something horrific happen good day sir	0
167	ha right san jose ca offended right dave go walk something next time	-2
168	sweet optimism	1
169	repeal remove johnson amendment direct affront first amendment constitution	-1
170	threaten kill kapernick kneeling say every athlete stop playing social justice equality comes forth	-2
171	love jordy revenge ⚽️	0
172	mind tag along asked cheerfully sweeping lock hair behind ear want see really got	0
173	everyone hates twice kinda got bops bumping rn cheer	0
174	watched django unchained people may frown titter delight	1
175	want let everyone know wonderful people beyourself late night compliment behappy	3
176	bc gloomy day tony	-3
177	adorable cheerful daughter nalways pouring positivity green goo ndare hurt see hell growls pandabot	1
178	pleased know family blues	0
179	lost fury fearing fail	-2
180	casuals tweets vic faved making gag bitter	-3
181	tonight legit wait rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥	-2
182	ya boy gets mad tired pine trees	-1
183	mc listen days nbogum days feel gloomy listen ccm spiritual song often nchurch oppa mode	-1
184	help feel melancholic	-2
185	assure no laughter increasing anger costs arrogance westminster	-3
186	😩😩 heads melted tired sleep nightmare	-3
187	think pre prepped debate answers potential hilarity	0
188	thing feed naay raging something brother filling gaps	-2
189	women like girls resent looking great wish still looked like washed	0
190	outrage passed replaced mute fatalistic acceptance current situation fatalism	-2
191	sports top seed johnson chases double delight tour championship	0
192	happy birthday sweety sweet hun hope wonderful day wondrful joyful year better last one luv	3
193	covering milo might make sense—not much even that—but celebrating puckish cooperation something ghastly	-2
194	aidy physics question naidy ok not gonna ask tristan cause wanna aggravate	-2
195	meogysdailyvocabenhancment elation quality state elated feeling state great joy pride	1
196	pull depression	-3
197	lol love aggravate juan keep good work lol	0
198	aww maine coon little named ted eddy wonder cat good cats playful sweet	1
199	please fire lemon not let report anymore protest horrible negative runs away issue hand	-3
200	cheering	1
201	afternoon delight	1
202	no greater wrath woman scorned	-2
203	friends send ballons fireworks text amazing	3
204	loved sing tiff japanese line obviously spoken non japanese no way find japanese line	0
205	would like congratulate people saudi arabia happy joyous national day may great time اليومالوطني	2
206	know love smile whenever talk someone	1
207	traditionalists say bored bored not bored rule cheerfully ignored	0
208	drunken patroons make whole situation much jovial though	0
209	understand not pleasing ear want tired	-3
210	optimism leads success bill kerr success optimism goals	1
211	stuck roof house provides amazing view sheer terror falling kinda like life	0
212	forever straight fix frown good😇	1
213	mon celtic give us something cheer place empty soaked amp wee nephew birthday ffs started well dropped	0
214	person renown cheerful expectation solutions pleasure principle back hsnhzmjsc	1
215	oh brian invite offended	-3
216	anxiety drain much energy anxiety sotired needtosleepforhours	-1
217	tamra would swung tamra nkelly piece needstobeadmitted	-2
218	aspire val self confidence optimism tbh 👏💖 gbbo	2
219	scorpio withdraw quiet place hurt think plan sting back	-2
220	circle dead hate new slushie machine livid	-2
221	assured eventual destruction would interests public cheerfully accept sherlock holmes	0
222	bright side youtube heroes leafy finally get banned	0
223	breezy luvv	1
224	love looking old statuses facebook one four years ago day glee many opinions	1
225	incredible anthony weiner caught chasing busty milkmaid across park double speed jaunty music plays	-1
226	yes rejoicing	3
227	election fine vote rd party useless not one hesitate say selfish	-2
228	nhlnycsweepstakes fun watching team north america cheering team canada	2
229	hey see sent emails thousands gone	-2
230	heard panic disco kach ing atm	-1
231	find patronus website work even see questions sadness	-3
232	geometry today hannah started crying laughter ms canning said pp lol	2
233	rather dump gasoline run burning building use excel	-2
234	opinion worst delhi govt acrid hypocrisy	-2
235	heart actually sunk lool confused	-2
236	tell bodies cheering deaths black people cops fear killing us	-2
237	days sober wanna ruin	0
238	yr old man threw saucepan boiling water garda amp hit garda shaft brush letterkenny district court	-2
239	thank follow looking forward tweets look entertaining socialmedia	3
240	ppl like irritate soul	-2
241	hunter way content joyous simple domestic bliss cannot wait word truly	1
242	fam seems fun photo booth able instantly post twitter wait till sober see hot mess	0
243	sir concern not whether god side greatest concern god side god always right abraham lincoln	0
244	yes mourinho really stop speaking refs try cheering bit	-1
245	bridgetjonesbaby best thing seen ages funny missed bridget love hilarious teammark	3
246	people irritate tf swear goin sleep ✌🏾️	-3
247	💥⚖️yeah‼️ paul‼️⚖️💥 glorious bb	1
248	smiling doesnt necessary means happy sometimes means strong	0
249	whatever decide make sure makes happy	1
250	erykah badu sedate	1
251	totally understood point need better messenger laughter pissed	-3
252	end day gotta happy	2
253	girlfriends cooking dinner spag blow not sure need help 😂😂 girlfriends happy	3
254	candice pout gets preposterous week week gone bit jack nicholson joker gbbo	-2
255	cannot dm follow not party fail letdown	-2
256	thinking trying comedy youtube always fond time nut laughter comedy maybeoneday hopefullyfunny lol	3
257	since update loses power nearly faster	-2
258	many yeah thing going cops shooting innocent people sad not backyard blm	-3
259	gud morning sir keep smiling	2
260	respect someone give second chance movie fan horror diverse	0
261	haha horrific needs said glad away spain sat missing game 🍹🍕🍺☉☉	0
262	ppl defending cops continue kill innocent ppl ppl innocent clearly cooperate irritate tf outta	-2
263	mate thing get excited profession mad client said opened bowels rejoicing	2
264	happy birthday beautiful cheerful sister ever llnp 💕❣🎉	3
265	seriously digging eyebrows	0
266	wine drunk worst version ffs even remember seeing basshunter	-3
267	violently screams four winds aint ever getting older cute jovial rhythm starts moves hips along waves arms air	1
268	hahahahahaha oh gosh hilarious black man trying keep racism alive get man	2
269	way thinking wants absolute hope born absolute despair	-1
270	ukulele bag fallen apart well least life yet	0
271	gunna make cry need glee day	-1
272	hey see sent emails thousands gone panic	-2
273	despite absolute delight children would feel kitten home misery husband would feel	-1
274	super shitting tattoo nervous	-2
275	love memories randomly pop ninto head smiling like idiot ages	3
276	smiling stress	0
277	future must bright af	1
278	tf broke boys keep tryna find gf get ur fuckin right smack yo bitchass deserves happy amp deserve ass	-2
279	every single problem ever face solved nice blend patience optimism	0
280	play rappers delight minute kip	0
281	looks way let think rohan last week optimism	2
282	night sparkling let go ni wonder struck nblushing way home	1
283	say lover pale green light nhe hovers high moon shines bright	1
284	got hours go back work cantsleep excited	2
285	sadly missed crucial important points indian terrorism pk kal boshan etc raw involvement	-2
286	light shining thru clear sparkling stream piss sight women never know also tells tht system ure system healthy	0
287	join put phone talk rude taking money acc willynilly fuming	-3
288	heather hilarious anthonyweiner gets nyc	3
289	not enliven soul	0
290	dentist said going numb front lip feel got lips like pete burns right	0
291	room would go russell howard tom odell michael buble pants nogood dire	-3
292	happy live nyc see tomorrow	2
293	awe miss	0
294	never dull moment talking nell 😂😂😋	2
295	congress attended midterm liveliness differently constraints qmiv	0
296	impossible say hope don’t unwittingly trigger ferocious side hell hath no fury	-3
297	really hate mel sue think hilarious awful	-2
298	introducing little levity convo yep	0
299	gonzaga not listed article tremendous value top team sure got everything want	0
300	home heart lies love little island birth city acting right amp im not feeling good restless	0
301	tom phillips jovial start week show joe strutting video package quite juxtaposition	0
302	bloods boiling	-2
303	never make decision angry never make promise happy wisewords	1
304	leon cheerfulness always big help	1
305	even give pizzas serious fail hungry hangry	-2
306	would give naked body	-1
307	bitches aggravate like inspires biggest cunt known man kind	-2
308	god hears voice optimism moment think everything failed	1
309	well go one two ways either get accept not going change mope	-2
310	make world joyful place thenicebot	1
311	sioux valley wins home competitive cheer invite score dell rapids second	0
312	people go speed limit irritate	-2
313	howard webb always held knowing answers no red sutton craigan raging hahaha	0
314	love laugh share laughter way share joy	3
315	jovial trump ass king publicly told crowd need always nigger fucktrump	-3
316	spry though	0
317	huff btw ty😔	-2
318	day lost	-2
319	loving long otisredding blues	1
320	try asking cheeseburger onion amp mustard mcdonalds hilarious	2
321	something cool breezy fall days 😍🍂🌾🍁	3
322	not young man compiled info smiling baby mattress created new evil	0
323	food gets delivered 😍🙌🏻	2
324	watching avatar wondering took long watch collapses joyous heap	3
325	final night shift coming miss miss work pals hysterical laughter gets us night	0
326	miss fact burkeramsey swung amp hit sister jonbenet face golf club previously fit anger	-3
327	think swallows swifts gone photo nights ago not seen since autumn	-1
328	okay hilarious	3
329	another loss city cup next 😂😂 cmon united	1
330	confused new american horror story	-2
331	time ever cheering johnny	0
332	aesthetically pleasing omg	3
333	ditto amazing atmosphere philippplein cheerleaders stunt londonevents	3
334	huge congratulations nicole winning big brother bb sorry not sorry bitter bbmichelle	0
335	laundry watching show bunch strangers happy birthday	2
336	irate check system tried checkin day let no seat assigned	-2
337	hello miss lady sure today brings happiness laughter use voice also make us laugh god knows need	1
338	charge extra sending someone cable service still work robbery cable horrible service	-3
339	geo capable cheering up❤️❤️❤️	1
340	person dislikes fall firstdayoffall leaves thingsdie depressing cold noflipflops 👎🏾👎🏽👎🏻🍂🍁	-2
341	latest new optimism keeping raiders oakland live right meets lott amp schaaf talk new stadium	1
342	harking back dt challenge give dt hearty thank release tax returns	0
343	accrington stanley exactly things looking dire west ham despite win changed since march bbcfootball	0
344	let go need need find joyous path richness extends every direction	1
345	beg never stop smiling deserve happy know beautiful things life offers	1
346	talking last week outside appearance ie dread locks affect ability work	0
347	try find good negative negative turn good anxietyrelief optimism openminded	1
348	lmboo using nephew meme	1
349	understand concerns look foundation contributions	-2
350	well look bright side found use rope tipstosurviveapoweroutage	0
351	beyond sadness point done inside live cptsd bpd always pity party	-2
352	short step biweekly community meetings hearty meal soy flakes	1
353	know trusted words soft ignored anger focused hurt beneath know screwed	-1
354	much hw tonight im offended	-2
355	bad kurt literally glee	-1
356	look teef growl	-1
357	yea forcing turnovers holding pretty good offense points concerning oh wait no	-2
358	hannah stop mournful chill	-1
359	wanted get cake sparkling candles like cake😒😒 ruins everything	-3
360	not sure thats accomplishment something worry	-1
361	sweater weather neighbourhood ngirls girls boys panic disco	0
362	lady store said nice eyelashes good right optimism	3
363	made night reid included tonight hilarity points brilliant thanks	3
364	dobetter two carriages birmingham hereford no room stand anymore friday commute unhappy	-3
365	lil reminder private account delight shittalking occasionally nsfw stuff	0
366	jeans fake pockets horrible	-2
367	miss outrage	-2
368	would like know source president optimism running country wonder answer curiosity	-2
369	moving clips youtube tonight vigil held tulsa metropolitan baptist church terencecruther justice anger sadness	-3
370	makes successful happy forever	3
371	one time saw rachel glee tell someone job pole said th grade boy look confused	0
372	mine good rn gonna horrid next week	0
373	fuc ing job report news another bully go basket freedom fear	-3
374	huh always fault gt sulk	-2
375	guy calls people cuck anti blm offended idea might not pro policing reform amazing	1
376	like started college horrific probably get better give yet	0
377	strong cause weak ni beautiful cause know flaws ni fearless cause afraid ni laugh cause known sadness	0
378	ari looks hilarious oh much	3
379	wishing ipswich tigers good luck games throughout homecoming week cheering city office go tigers	3
380	take numbers madden low dropped people unhappy	-3
381	species cf jr refugees skittles know likes snacks even frown talking eating humans lizardscum	0
382	know know physiatrists seriously number one best thing people anxiety	0
383	gas prices hilarious cause simultaneously super subsidised taxed	0
384	might pout star baker tho	0
385	favourite joyful soul	1
386	began squirm beneath struggling get relentless grasp realized attempt useless	-2
387	wake dream laughing something stupid makes laugh	2
388	maybe different stayed sixth form still oppressive architecture uninteresting people	-2
389	niggas murking murky water try swim	-2
390	thing dark curly hair	-2
391	hate post con blues avoided plague yay yay constant hand sanitizer	0
392	get embarrassed slightest things fret day hate	-2
393	coworker look phone say cheerfully oh look kap getting death threats goes say ers	0
394	follow whether ever talked not hope joyous life goodbye	2
395	honestly depression kicking ass lately	-3
396	grumbled sat atop sushi bar stool crossing arms defiantly playful gesture though gave anyone gt	0
397	guitar shop owners everywhere rejoice	1
398	smile always mean person happy sometimes simply means strong enough face problems	0
399	god facebook design started remind myspace heyday	1
400	whenever confronted wild animal hostile individual remember smell fear fact poop pants	-2
401	broken policy blasio lt gt trump giuliani broken windows part pecking order bully politics america resist motto	-2
402	thursday means grey day tgit	1
403	envy ice least give warmth melts taylorlautner twilight hilarious quote	0
404	seeing double tired always grudge getting phone night	-2
405	thank much coming detroit going sob joyful rainbows brb	3
406	yes exactly amp sold country terror lying cover	-2
407	often imagine hoe moon would feel meeting jovial moons special	0
408	siblings look gangster amp look cheery 😅😂	2
409	laurel hearty handshake	1
410	yep lol	3
411	losing live business bb gone hold minutes amp whoever picked cut fuming noworkforme	-3
412	papercuts sting stub ur toe last like secs	0
413	lmao awe	0
414	asked jared marry said no offended	-3
415	good master vernon welcome nephews bellario nthere lord thou interrupt st merriment	0
416	thanks playing crock pot going radio blog blues music indiemusic	3
417	fellaini playing ahead guy let sink	0
418	world needs laughter love little drake	1
419	boycotting till butter pecan comes back furious	-2
420	shame world gloom day one almost though makes sense whole part hydra part	-2
421	go follow beautiful snowgang princess fitness bodyposi haircut whitegirlwednesday	3
422	tiangong china first space laboratory come fiery end late average decommissioned satellite either burns	-1
423	cool see smart cowboystwitter folks chirp stuff review joined	1
424	huge congratulations nicole winning big brother bb sorry not sorry bbmichelle	3
425	news supposed damn happy rejoicing like 😩😔😭😞	-3
426	haha sorry dreadful puns need get cooped lately	-2
427	cheering na team want gaudreau comes back one piece getting way risky	0
428	breaks heart seeing people upset try best make smile cheer	0
429	abysmal ignorance frivolity levity italian priests stupefied roland bainton luther reformationday	-2
430	always emotionalhedge™ wps ni elated start mentioned tamu	0
431	terribledebatequestions given many laughs afternoon thanks twitter hilarious cleverpeople	3
432	finished discover never random thoughts restless crossoverlife	0
433	big thank liking little pumpkin smallest playful amp wakes mornings	3
434	good morning love happy first day fall let make awesome autumnmemories annabailey	3
435	pre industrial revolution esque footwear guys tryin grapes wrath today	0
436	thanks ripping luthansa not enough one way flight man frk bag free gate	-2
437	read fun lighthearted cheerful right double cavity	2
438	quite simply worst airline worstairline ever used shocking appauling dire dismal beyondajoke useless	-3
439	followback quotesoup happy not everything good see good side everything	0
440	like said plenty cheddar cheese go around everyone	3
441	exactly saying fb bitter	-2
442	owned losers twitter	-3
443	blamed benghazi youtube video blamed emails colinpowell blames terrorism weakhillary	-2
444	never watch greys anatomy ever ever ever ever ever shonda rimes takes away another og character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ fuming	-3
445	glad hear everything resolved need anything else please not hesitate reach us ty	1
446	hear darn optimism led demise li live zerobot	0
447	well draw lively eflcup	1
448	attempt levity	0
449	god knows things happen sometimes hard understand prayingforyou	-1
450	little sniffle end song gets every time	0
451	finished discover never random thoughts crossoverlife	0
452	lt really said response perceived forced jovial tone slid jeep onto gt	-2
453	liking optimism	0
454	eye eye indian army never forgives never forgets always take revenge pakistan breaks laws follows	-2
455	going back blissful ignorance	-2
456	already plotting next steps get cut minivan tomorrow drop line preschoolpolitics momthings	-2
457	smile every morning positive head start clients relations	3
458	find smiling even laughing jokes even think particularly funny know love	2
459	haters like crickets chirp day walk past shut fuck idol	0
460	thinking trying comedy youtube always fond time nut comedy maybeoneday hopefullyfunny lol	3
461	sunk meeting twins	0
462	lydiaa ones supposed know make nervous	-2
463	happy happyy happyy haappyy birthday best friend love lots 💖💖🎉🎊 chapter bdaygirl love	3
464	admittedly went series thinking see jedi heyday not dysfunctional un peacekeepers space	-2
465	please tell us protesting injustice requires burning beating looting terrible optics toussaintromain true leader	-2
466	issues broadband bill charged month signed airtel hilarious	1
467	happened breezy	0
468	brennan cook breezy get back together😍😍	1
469	actually chooses drink sparkling water	0
470	true way render happy love work find pleasure francoise de motteville	1
471	im like better moment cuz panic later obviously not better every opportunity choose make seem	1
472	well evaluation came back minimally effective student test scores parcc sunk eval time quit teaching	-3
473	sound like vampires saying wanna sink teeth tt lads talents 😂😂	1
474	getting comedic relief season premiere modernfamily girl needs hilarious	2
475	aw no problem felt like speaking felt want overcome not discouraged	0
476	ciara asks sci fi movie julie amp jen stare claire phone joey bolts cab honks lmao	2
477	no clue charger lost	-2
478	bridgetjonesbaby best thing seen ages funny missed bridget love teammark	2
479	gets crushes fictional animated characters instead real people	0
480	foaming lips one hips one many great lyrics	1
481	bushes good forces resentment made money gave power changed tunes	0
482	oh please inc talking looting not saying bjp pure hilarious irony def better	1
483	pakistan ‘terrorist state’ carries war crimes india unga un	-1
484	not wrath one kill laughter friedrich nietzsche friedrichnietzsche	0
485	payet goes either jan seasons end say blame boy must disheartened seeing mo	-3
486	jovial laughter trump lackeys showed king used word truly bizarre sight	-2
487	reflection grind real working jobs amp school ksudsm ksu recruiter instructor tumble cheer gradschool	2
488	specific amp intentional way part intention provoke conversation around systemic racism towards blacks	-2
489	rich fumes sullen sences cheer	0
490	believe rude cashier today returning item customer service slacking	-3
491	hah speak cousin like mind displeasure seeing bare faced eh train no pretty sight mate	-2
492	indignant wants world knows obama nothing putin wants aleppo syria	-1
493	seen clip jail scene sexuality part hilarious	1
494	clean sink make bathroom shine	0
495	take kindness weakness acting silly keeping forté breezy chrisbrown teambreezy	0
496	grateful hungry people life hungry learn change grow help etc not sure anybody better relentless	3
497	word normalized media wow no words no words frog boiling pot via media	-2
498	great hear one thing makes feel like hearty chicken noodle soup right	0
499	feel blessed work family nanny ❤️ nothing love amp appreciation makes smile	3
500	easy breezy beautiful rasta mon	0
501	pre game nerves settled cheering home guys 🔴⚪️🙌🏻🏉 aflcatsswans proudlysydney goswans	3
502	never let sadness past ruin future	0
503	put famous dex tweet breezy lol chris guy dex bitch lmao music ass	0
504	love laughing crying works katherinemansfield failure dealingwithfailure	0
505	every time hear organ kick new break goofiest smile	2
506	producers ever outside country universal problems worldwide anxiety	-2
507	operation echoes gathering momentum tense nervous feelsick excited	0
508	unhappy someone fucking tell unhappy leave go fuckin around people side	-3
509	best moto gp loosing talented rider	-2
510	least walk past break laughter	0
511	optimism	0
512	tweet dedicated back pain not understand youthful spry full life vivacious	-2
513	im love even bully sadly	-1
514	tutoring gives exhilarating feeling love helping people	3
515	every time new anthony weiner revelation breaks bill clinton says prayer thanks texting dming exist heyday	-1
516	rooneys fucking untouchable fucking dreadful depay looked decent ish tonight	-2
517	jesus made think vols fl games seen never seen win depression	-3
518	sadly dude yell frogs name clinton rally one day changed everything	-2
519	hey breezy wanna give coffee posted snap please	0
520	best quote german almost	0
521	wait mirth	1
522	important characteristic leadership lack fear activism equity revolution	1
523	twd comes soon	1
524	minutes yoga breakfast routine change day preparation sunriseyoga bodyawareness health yoga smile stretch	3
525	vas ir al de amaity affliction	0
526	not comforting amp jubilant place find joy best passionate abt company keep	0
527	laugh today laugh hard hope need laughter smile love	3
528	watch amazing live ly broadcast lively musically	1
529	still bitter last night lads	0
530	minding business grinding relentless	-2
531	possibly kg bought player buy glen minority owner	0
532	smokeys dad sad	-3
533	rockin bob dylan singin bob dylan th dream lpco klassic rock classicrock klassicrock rocknroll blues onlineradio	1
534	laugh today laugh hard hope need laughter love	2
535	pretty average klitschko fury joshua white	-1
536	know mourn loss stitch great escape see kind cost cutting parks really care	0
537	huff know pro hillary cnn msnbc made no mention statement would gold em	-2
538	learning key converting leaning someone else door open door success	1
539	bet dat dog eating name brand cheerios cant relate eat cheery	-2
540	need new outlet	-1
541	reason horror popular exhilaration comes discomfort enjoyable watch green room	1
542	ydu yell fire crowded theater burst flames cool trick bu	0
543	liver elated us	0
544	sad rejoicing collegekills	-2
545	got this staystrong smile yourebeautiful	3
546	happy next class canceled bc im od tired	0
547	aw young fox outside grass jumping around playful little stretch soo cute	3
548	evidently feels norms show tax return nothing	-1
549	mou jovial trying impress players much no player bigger manutd saf tolerate bs	-1
550	still laughing bitch took pillow line glee kurt	1
551	know optimist would despair	-2
552	hard stifle laughter overheard comment really amazing worst ways	1
553	know everyone pretending sad angelina brad everyone knows dumb ass stayed jennifer	-1
554	shy failure nobler immodest success	0
555	guess sober	-2
556	applications dbs still waiting year going loose job 👍🏿 thanks unhappy crb	-2
557	happy birthday cheerchick jeep jeepgirl idriveajeep jeepjeep cheer	3
558	single tear joyous deleted monster brought generations despair	1
559	man lose may actually nervous breakdown	0
