	Tweet	Valence score
41	retweeted gunnysmith ndays like today happy alive blessed rejoice	0.86
42	pakis applauding sharif speech wonder many really understood said nthey much excited happy	0.48100000000000004
43	memphis looking bright rojo looking like rojo	0.473
44	beaming glee	0.7290000000000001
45	something makes excited terrified thrilled nervous elated amp like kicked guts need word	0.479
46	crossfit houston la homefolks spry proprieties regimes ajafue	0.271
47	random guesses potential amelie kenneth rock ya instead tv amp maybe optimism lara jean	0.36
48	aw young fox outside grass jumping around playful little stretch soo cute	0.75
49	gives gleeful squeak wraps around mine	0.7290000000000001
50	happiness choice life pleasing everybody aldubndweeksary	0.46
51	want smoky clouds laughter swim forever	0.58
52	better wetter dry thanks tip val first gbbo hearty guffaw week	0.6
53	breezy today go back school night bare legs like day	0.25
54	reason horror popular exhilaration comes discomfort enjoyable watch green room	0.45799999999999996
55	life izn pleasing others hell pleasing	0.146
56	taurus females beautiful sparkling jewels glowing moonlight	0.56
57	no doubt smiling best medicine 😊😊	0.875
58	new breezy amp tiller 🔥🔥	0.45799999999999996
59	one apples attempt make muslims happy	0.38
60	envy relentless cheerful smile aimed pouring rain positive attitude art continually mastered	0.519
61	fear united bottle heart would actually collapse laughter	0.688
62	early morning cheerfulness extremely obnoxious aldubndweeksary	0.212
63	give cheerfully accept gratefully everyone blessed »maya angelou	0.7120000000000001
64	wrong needed levity recording	0.28
65	would like know source president optimism running country wonder answer curiosity	0.18
66	watching ny phil webcast something missing reminds blithe journey end saw bway might gershwin	0.292
67	lack company liveliness makes bored	0.057999999999999996
68	got back seeing burslem amazing face still hurts laughing much hilarious	0.98
69	people call pov kx make night hilarious	0.7709999999999999
70	rojo hilarious	0.6
71	icon pochama nhe cute easily elated	0.64
72	well draw lively eflcup	0.5379999999999999
73	followback quotesoup happy not everything good see good side everything optimism	0.46
74	goddamn celebrity draft end classic hilarious	0.6459999999999999
75	aww thank definitely feeling much better today messages cheer ☺️	0.688
76	drunken patroons make whole situation much jovial though	0.54
77	shanghais chief distracting levity pampa proper dingle carry away uudqujcia	0.18
78	idc predicts term cloud no longer used nit managers administrators everywhere rejoice	0.28600000000000003
79	yall dont feel bad rejoicing itnis always coltsnation even th string dbs playing 😔😔	0.18
80	feels good get outside minute get fresh air hard stay cooped inside day breezy	0.708
81	best part day jesus snuggle embrace rest arms know love 💙❤ sweetembrace delight	0.75
82	blast playing games hearing testimonies pastor jeremy house fellowship food laughter praise gospel coffey	0.8079999999999999
83	still find pleasing	0.5
84	breezy	0.20800000000000002
85	getting cable hooked new place time premiers like god smiling onechicago	0.667
86	know scripted ego maniac elated hear devout christian like phenomanal	0.5770000000000001
87	may send copy herothegreyhound either book real paper one boy greyhound smiles tears	0.304
88	love honesty best policy	0.292
89	ok seems still hope bsnl nnow bb speed ok nbut thank elate much lest gone like 😐🙂	0.34
90	tweet tweet chirp chirp losers	0.20800000000000002
91	watch amazing live ly broadcast musically	0.519
92	cheerfulness good temper spent remains ralph waldo emerson	0.43799999999999994
93	watch amazing live ly broadcast musically	0.521
94	felt like control giving much selflessly pleasing groans	0.396
95	brennan cook breezy get back together😍😍	0.54
96	oii oii nthank always making smile birthday days mind following gift	0.82
97	whu old bill free time game chelsea comes around nthat lively say least afc	0.7709999999999999
98	caught wonderful new series ealingcomedies infectious delight every interview film clip	0.667
99	siguemeytesigo happy snapchat manuellynch venezuela	0.604
100	least walk past break laughter	0.41700000000000004
101	dehydrated exhausted stressed still blessed optimism	0.26899999999999996
102	started watching glee week addicted glee gleek	0.625
103	injecting little levity person tweeted coke rape tweet obviously idiot	0.096
104	love singing time weekly choir come kwoir tomorrow choir musiclondon	0.441
105	incetown age joyful elevated hope	0.41700000000000004
106	geo capable cheering up❤️❤️❤️	0.604
107	read fun lighthearted cheerful right double cavity	0.62
108	kinda girl pleasing dick right😍😏	0.542
109	rojo bad hilarious	0.6
110	val far cheery liking ✋🏻	0.22899999999999998
111	may man live well long enough leave many joyful widows behind	0.54
112	love love love fun relaxationiskey	0.8540000000000001
113	watch amazing live ly broadcast musically	0.562
114	harwood gleeful new numbers bet money reporting look lose liarthiefscoundrel	0.3
115	much delight	0.769
116	something cool breezy fall days 😍🍂🌾🍁	0.7290000000000001
117	thinking trying comedy youtube always fond time nut comedy maybeoneday hopefullyfunny lol	0.5
118	joyous occasion laughing ostentatious display disrespect bruce scoffed entire scene batman’s	0.5
119	good morning trondheim optimism productivity ⛅️❤️🇳🇴🏢💻🖥🏋🏻💪🏼📺🍿	0.7709999999999999
120	no foreign policy goofy secretary state john kerry devil may care pose jaunty blue scarf	0.1
121	angel delight everything	0.66
122	metal keeps young spry keeps hair luxurious nyes nshut listen	0.46
123	watching avatar wondering took long watch collapses joyous heap	0.58
124	hilarity people not realising racism racism regardless whether one uses choice words hilarious	0.271
125	try find good negative negative turn good anxietyrelief openminded	0.22899999999999998
126	promise restoration nation israel everywhere look blessing barns wine overflow everything beautiful dousee	0.56
127	gbbo cheer ☺️	0.41700000000000004
128	repentance trusting christ lowly painful also joyous peaceful absolutely glorious	0.479
129	lol hilarious	0.72
130	wait see hun cuddles gossip laughter	0.773
131	shabazz name phone easy breezy beautiful amp not apologize	0.3
132	blackish always rollin	0.625
133	oh almost odd cheerfulness big boss offers muzzle flash blinding accidental guy became best friend	0.396
134	msm rejoicing fooled us body doubles long amp death secret like hawkings	0.22899999999999998
135	headed montalvo —bring mirth bitches nd summeroftour	0.44
136	heres get brock sable tag team mr mrs awol watch glee	0.4
137	refuse chirp chirp girl	0.146
138	uncle buck tho unclebuck	0.41700000000000004
139	something satisfying opening old doc file able check things done	0.602
140	listening oblivion score drinking coffee researching new sci fi animated project	0.28800000000000003
141	rejoice everything time moron taken genetics pool	0.41700000000000004
142	however rei offer job today well believe exponentially freaking joyous feel	0.8959999999999999
143	sharpened pencil today sharpened since ✏️	0.45799999999999996
144	athenian mirth order day ought honoured gives mirth greatest number laws	0.354
145	see reason optimism point stringing together bad performances	0.06
146	watch amazing live ly broadcast musically	0.521
147	starting minutes week straight paradigm shift level mirth	0.45799999999999996
148	world needs laughter love little drake	0.521
149	ilofitt laughter happiness spiritual mental physical pizza kidding pizza work hard facets fitlife	0.7290000000000001
150	literally cracks see posts years ago later	0.88
151	hahahahahaha oh gosh hilarious black man trying keep racism alive get man	0.402
152	always cheerful smile often make others happy care others help feel helpless vulnerable life feels good leadership	0.74
153	contentwiththelordsportion satisfy us early thy mercy may rejoice amp glad days ps gladness joy	0.688
154	due big change prayed think deserve positivity	0.6
155	efficient great smiling service store impressive team geniuses ready redefine customer service	0.75
156	always hurting somewhere always tired lively	0.021
157	incredible nawaz sharif said pakistan victim terrorism amp talked abt development pak incredible controlled laughter	0.34600000000000003
158	keep smiling	0.654
159	not depict feel right feel jubilant yet anxious dunno seems like something worth wait everyday	0.5
160	love new show	0.7290000000000001
161	could add jaunty bow bells	0.479
162	categ gen amp obc cost nill not reservation support sir minimize fees bright fut	0.188
163	watch amazing live ly broadcast lively musically	0.5
164	literally dying amp living time catch twitter following life basic	0.354
165	irony hilarity making taylor lautner super cold time not lost god missed show screamqueens	0.7
166	girl love perfume something bout	0.7290000000000001
167	look forward detours bring delightful surprises lifequote delight	0.56
168	whole time watching lost glasses hilarious	0.9
169	sioux valley wins home competitive cheer invite score dell rapids second	0.583
170	onesimplechange drink sparkling water instead soft drinks steer clear fructose still getting refreshing carbonation kick	0.22699999999999998
171	get subway melt make sure hearty italian bread black olives must though	0.38
172	still laughing bitch took pillow line kurt	0.613
173	accept challenges feel exhilaration victory	0.562
174	bunk ur class📚 least life time cuz later look back good marks not make happy memories😊 apj	0.6459999999999999
175	annoyed good loving fans onision including really annoyed people cheerful	0.10400000000000001
176	finally braces stop smiling 😊😊	0.94
177	really hate mel sue think hilarious awful	0.14
178	time go hit library lovely pile book reservations collect morning books reading	0.521
179	pochettino buoyant complimentary young players says attention turns middlesbrough thfc	0.38
180	breezy deserve	0.4
181	worse expected hilarious no one even remember	0.479
182	girlfriends cooking dinner spag blow not sure need help 😂😂 girlfriends	0.708
183	drop cheery	0.312
184	exhilarating	0.583
185	smile mean thousand words also hide thousand problems fact teamfollowback	0.354
186	race advances extra achievements individual individual charles towne optimism inspire	0.34
187	zeth voice hit target holds upside cheering towel	0.462
188	thinking trying comedy youtube always fond time nut laughter comedy maybeoneday hopefullyfunny lol	0.6459999999999999
189	every time hear organ kick new break goofiest smile	0.7120000000000001
190	anyone know mariners today mood seems strangely jubilant meatloaf says bad unless win one	0.48
191	well exhilarating know could goosebumps hrs straight	0.596
192	yeah bro eas hella exhilarating	0.604
193	love honesty best policy smile	0.43799999999999994
194	night sparkling let go ni wonder struck nblushing way home	0.746
195	god facebook design started remind myspace heyday	0.25
196	one time saw rachel glee tell someone job pole said th grade boy look confused	0.271
197	blake lively flawless	0.38
198	connie came back hey seem bit lively	0.48
199	amp must rejoicing ovet charlotte protests northcarolina	0.28
200	understand not pleasing ear want tired	0.16699999999999998
201	unixware skydrive cokie hearty exactment blame online hephxho	0.18
202	smiling stress	0.28
203	ari looks hilarious oh much	0.708
204	rejoicing finally match draw revealed facing city next life sef	0.5
205	terribledebatequestions given many laughs afternoon thanks twitter hilarious cleverpeople	0.8270000000000001
206	gave rugby bet roosters nrl	0.312
207	ukedchat go outside gym hall play education playful learning	0.48100000000000004
208	without cake seeing wee cheery face always joy xx	0.7290000000000001
209	think yawning actor died drug overdose	0.042
210	bet dat dog eating name brand cheerios cant relate eat cheery	0.312
211	whole time watching lost glasses hilarious	0.812
212	happy live nyc see tomorrow	0.7290000000000001
213	take strange delight seeing mark hughes struggle	0.33299999999999996
214	vacation wise egypt offers great places amazing scenery bright skies good weather good affordable price students	0.521
215	riggs dumb ass hell lolol hilarious lethalweapon	0.7
216	lunatic asylum place optimism flourishes	0.45799999999999996
217	least willing discuss better keep insults light occasional levity creative bs ing	0.32
218	heavy days given much needed levity thanks bro	0.43799999999999994
219	fun funniest person funsville much hilarity usual thank ❤️	0.84
220	tumblr became sentient tumblr posted gn animated gif tumblr shipped	0.235
221	bits cooked actual tasted no ok cooked raw bits tasted awful hilarity taste safe ingest	0.188
222	life yells surprise surpriise chirps cheerfully wicked grin lips	0.62
223	hi luke hemmings n💐🌸💐 nif flower every time made smile garden please follow n💐🌸💐 ni love	0.8
224	need cheer	0.16699999999999998
225	good morning love happy first day fall let make awesome autumnmemories annabailey	0.86
226	happy happyy happyy haappyy birthday best friend love lots 💖💖🎉🎊 chapter bdaygirl love	0.958
227	spirit	0.354
228	panda eyed jaunty watching jaws late	0.48
229	oh good girl hope cheerful	0.41700000000000004
230	sometimes watch shitty tv reinforce never giving cuz something fucking awful tv still stand chance optimism	0.10400000000000001
231	happened breezy	0.36
232	fine near future want go bed super elated put together audio compilations great moments	0.66
233	see drinks na playful wink passed pull small lot	0.43799999999999994
234	watch amazing live ly broadcast lively musically	0.56
235	issues broadband bill charged month signed airtel hilarious	0.34
236	wonderful see show token man glasgowgirls uproarious gleeful important amp uplifting go see	0.66
237	follow instagram love tagsforlikes tflers tweegram photooftheday likes amazing smile followfollow likelike look	0.354
238	looking back recent tweets seen one right great perfect speechless deal	0.667
239	take little make child life joyful work hard make lives hell peace	0.2
240	redwine	0.23600000000000002
241	fancy never put also vote jaunty angles no one judge	0.52
242	martin roth leaving amp shoes effects brexit bright talented foreigners made feel unwelcome leaving cnews	0.2
243	ryan murphy create ahs glee nso different	0.302
244	keep vest sweater pack year round helps chilly mornings breezy mountain tops mysportinglife	0.52
245	still get jimmy garoppolo head almost weeks thanks lot	0.5
246	watch amazing live ly broadcast musically	0.396
247	today realisation last time watch swimming lesson cos go back work next week lead joyous bedtime worstoneyet	0.34
248	following pal smiling	0.312
249	hearty jonza friends follower	0.7040000000000001
250	way wearing smile gave today smile	0.75
251	thanks gen love miss happy birthday natong duha 💘💘	0.792
252	makes giggle glee	0.708
253	probably best ot period ever seen absolutely exhilarating wch teamna	0.76
254	well heyday afraid expecting st baby reckon aged gulps old	0.327
255	remember glee take leave cover two girls werent even friends	0.16699999999999998
256	not brilliant lol hoping seeing horse tomorrow cheer equestrianhour	0.385
257	relive vegas heyday rat pack tribute	0.48
258	learning key converting leaning someone else door open door success smile	0.604
259	sparkling water wyd	0.22899999999999998
260	happy birthday sweety sweet hun hope wonderful day wondrful joyful year better last one luv	0.7290000000000001
261	want let everyone know wonderful people beyourself late night compliment behappy	0.792
262	jk started week strong still going strong	0.6
263	thank unfailingly bringing much joy life incredibly talented maker mirth	0.722
264	yes nmake smile happy nshe deserves happiness	0.75
265	well stock finished amp listed living room moved around new editing done amp fitted visit laws productivityatitsfinest	0.54
266	talk ask things get say something want give not elated start conversation	0.12
267	sanatana lopez definitely	0.54
268	town lively something happen	0.354
269	retweeted gunnysmith ndays like today happy alive blessed	0.833
270	fact levity movie theaters post actually play served best part movies like thehulk	0.302
271	feeling exact way also read akon voice provided hearty chuckle	0.56
272	human race one really effective weapon laughter mark twain	0.44
273	watch amazing live ly broadcast lively musically	0.56
274	excited usernameregenerated wait wish could get signed copy happy	0.9
275	yet read dutch drivers happy theory could quit driving still great transpo options	0.474
276	wishing happy birthday awesome dancer ruthann hope day magical bday eatcake	0.833
277	always smiling always happy	0.731
278	sparkling water nice know tried day	0.34
279	god hears voice optimism moment think everything failed	0.312
280	thank oh much many challenges much rejoicing	0.8420000000000001
281	avoiding hearty basset hound no time present time american brave ydxef	0.32
282	wait	0.7709999999999999
283	took yr school proud say got accepted yo girl going finish happy	0.82
284	fat buoyant day water stuff	0.34
285	not much cheer see 😜😂😂	0.52
286	tom phillips jovial start week show joe strutting video package quite juxtaposition	0.38
287	nearly aesthetically pleasing enough lol need ps not phone	0.46
288	totally understood point need better messenger laughter pissed	0.08
289	queen bey smiling sixth afternoon	0.479
290	yesterday history tomorrow amystery today gift call present livelife humbleness smile live	0.434
291	chewing smile arcdental turlock	0.365
292	tried cheerful upbeat piece walking history usually arty docu types cannot find trace	0.365
293	want achieve level optimism	0.28
294	trying lovee somebody wanna love somebody right guess no pleasing	0.354
295	looks way let think rohan last week	0.131
296	💥⚖️yeah‼️ paul‼️⚖️💥 glorious bb	0.917
297	bridesmaid dresses carnal delight addition separates rfpbax	0.41700000000000004
298	birds chirp sun shines wind chimes chime smile face	0.353
299	watch amazing live ly broadcast musically	0.5579999999999999
300	got dick recently right happy not sick smiling life good 😭😭	0.52
301	beyond wonderful singing prowess phenomenal damn elated watch act thisisus	0.7709999999999999
302	future bright remember	0.5770000000000001
303	aspire val self confidence optimism tbh 👏💖 gbbo	0.5
304	cannot dm follow not delight party fail letdown	0.16399999999999998
305	wait see hun cuddles gossip	0.669
306	not man not know juggle balls funny pun lol hilarious punny	0.76
307	oh please inc talking looting not saying bjp pure hilarious irony def better	0.54
308	go one extra mile see smiling	0.64
309	need bit gbbo cheer terrible day	0.16699999999999998
310	win lose draw vs lfc football fans rejoice west ham amp chelsea fans beat shit council house coys	0.6729999999999999
311	maketh barren woman keep house amp joyful mother children npraise ye lord npsa	0.42
312	thenicebot wsjnordics make world joyful place thenicebot mpn demilovato	0.68
313	yahweh god among warrior saves rejoice gladness	0.48
314	exhilarating hockey still russia wins regulation reading fuck	0.396
315	love cheery adoring gets every time produces new content	0.833
316	katie love describe normal really anything hilarious neverchange	0.5
317	looking back recent tweets seen one right great perfect hilarious speechless deal	0.76
318	not man not know juggle balls funny pun punny lol	0.604
319	back elated record fucking shit studio evening	0.40399999999999997
320	honored take role joyous day hopefully fuck	0.5
321	light shining thru clear sparkling stream piss sight women never know also tells tht system ure system healthy	0.41700000000000004
322	hearty thank joining tonight delicious british dishes menus beerclub	0.604
323	oh dear evening absolute hilarity think laughed much long time	0.958
324	pre prepare direction plays hale hearty situation child evolvement cmmyd	0.34
325	live simply dream big grateful give love laugh lots unknown quote inspiration happy	0.708
326	swear got playful ass bf ever 😂🙄	0.7290000000000001
327	literally cracks see posts years ago later hilarious	0.82
328	ditto amazing atmosphere philippplein cheerleaders stunt londonevents	0.792
329	bad kurt literally	0.20800000000000002
330	gloriosa bazigaga rwanda work lost relatives genocide yrs peacebuilding given optimism within power	0.2
331	sick rejoicing half	0.43799999999999994
332	yesterday history tomorrow amystery today gift call present livelife humbleness live	0.5
333	love dog playful really scratched face flailing paws excitement almost tore nose ring	0.33299999999999996
334	trump laughing anyway expression never changed smiling moment levity nothing racist	0.32
335	good master vernon welcome nephews bellario nthere lord thou interrupt st merriment	0.312
336	brilliant lost joyous plot us year admits fan	0.48
337	possibly kg bought player buy glen minority owner optimism	0.32
338	future must bright af	0.536
339	hilarity someone literally openly anti science calling others anti science	0.385
340	el turned around smiling hugging gently	0.667
341	think really needs round vs twitter debate end something joyful ya know	0.42
342	would enrique sub busquet hilarious	0.583
343	food gets delivered 😍🙌🏻 cheering happy	0.8270000000000001
344	plan date like date find pleasing smth fuckign child grow ten ten	0.311
345	stop smiling 😆😆	0.8959999999999999
346	imagine teppu got animated madhouse tho gt lt	0.33299999999999996
347	watch amazing live ly broadcast lively musically	0.519
348	try find good negative negative turn good anxietyrelief optimism openminded	0.43799999999999994
349	getting comedic relief season premiere modernfamily girl needs hilarious	0.846
350	thisisus messed mind amp anticipating next episode apprehension amp delight isthereahelplineforthis	0.40399999999999997
351	spent big little sis tomorrow beyond happy saw mums	0.8540000000000001
352	“set ideal facing reality honestly cheerfully possible karl menninger ndhalfwealth	0.28800000000000003
353	bribing parents hearty laughter giggles loveet	0.7140000000000001
354	pet store worker ask want play exhilarating feeling	0.7709999999999999
355	writes sort playful cynicism	0.604
356	ever wake instantly feel happy	0.6459999999999999
357	✨you make happy	0.904
358	fucking bright amp fucking hot outside	0.096
359	worried someday yelling kids confused not serious 😭😭 ni damn playful	0.34
360	got quite cheery young souls fan	0.7290000000000001
361	watch amazing live ly broadcast lively musically	0.41700000000000004
362	smile brightens day day everyone around remember smile free	0.792
363	cheer punkin	0.25
364	laughter powerful thing everybody deserves laugh like shitty romcoms get giggle outta planet uranus power	0.56
365	dolores thin lipped smile graced glossed lips let blues peer woman constant delight always	0.625
366	make someone happy	0.604
367	happy bright identity timelesstips friendship family forest water family truelove god roadsofar lifetrip	0.708
368	still get jimmy garoppolo head almost weeks thanks lot hilarious	0.7290000000000001
369	meanwhile called m’s fans sit knitting sleeping not sure certainly aren’t cheering like teams fans	0.271
370	christmas episode genuinely tears laughter	0.716
371	know nj worst purpose	0.139
372	watch amazing live ly broadcast musically	0.5329999999999999
373	lethalweapon suicidal vet ptsd fucking funny let hilarity begin	0.64
374	watch amazing live ly broadcast musically	0.48
375	ive learnt smile good morning goes long way saying thankyou goes even quote retweet inspire	0.6459999999999999
376	good morning let start smile nlet enjoy life cheerful way ndon worry happy	0.769
377	sam grins steve lips murmuring words playful tone want shirt sure could accommodate	0.5
378	watch amazing live ly broadcast lively musically	0.58
379	omg got watch new series us wow best tv show seen long time tears laughter moretears	0.8270000000000001
380	nit not treat viewers watch janak simply treat soul mind thoughts hearty respect 🙏🙏	0.5
381	today reached subscribers yt happy goodday thankful	0.8490000000000001
382	not brown nosing listened lots housing ministers nhf impressed	0.354
383	love memories randomly pop ninto head smiling like idiot ages	0.875
384	reason smile everyday	0.78
385	bounty hunter things bit lively	0.262
386	cheerful heart good medicine crushed spirit dries bones proverbs	0.4
387	news supposed damn happy rejoicing like 😩😔😭😞	0.077
388	it’s gleeful they’re inspired convinced they’re winning last strongman	0.583
389	twd comes soon happy	0.7120000000000001
390	not truck delight delight truck	0.34
391	ready nice breezy calm sunshine weather 🍂🍁 autumn	0.583
392	accept challenges feel exhilaration victory george patton quote yeg	0.44
393	found marmite australia happy	0.76
394	tonight top delight skein geese flying foot swam windermere breeze dropped amp became like glass	0.544
395	go follow beautiful snowgang princess fitness bodyposi haircut smile whitegirlwednesday	0.604
396	three days month two ex wives no home could worse know could oilandgas	0.125
397	happy birthday shorty stay fine stay breezy stay wavy	0.58
398	playful lol need somebody joke day long cause ill never get tired	0.6
399	tiller breezy collab album rapping singing prolly fire	0.583
400	watch amazing live ly broadcast lively musically	0.45799999999999996
401	prospect getting choked hot daddy tonight sorta cheering also kinda wanna watch new ahs episode lol	0.38299999999999995
402	blast playing games hearing testimonies pastor jeremy house fellowship food praise gospel coffey	0.8540000000000001
403	love cheerful woman storing someone else furniture eternity sold granddesigns	0.36
404	cheerful sloth annotated old books good man gods ended evil	0.442
405	alternate reality comments section give poems cheery thumbs disappointed thumbs	0.24600000000000002
406	used chirp drinking hoe	0.28800000000000003
407	medically proven laughter effective pain killer	0.48
408	wish glee version stitches gleekforever	0.48
409	forth character no not gleeful enough	0.146
410	korgoth barbaria brutality king julian hilarity ariel hot	0.43799999999999994
411	got much fan vixx keep smiling ❤❤	0.833
412	watching joyful noise time cuz love movie	0.792
413	assume people pick joviality coz lol lot not working maybe need get heavy handed emoticons ha	0.45799999999999996
414	cheering na team want gaudreau comes back one piece getting way risky	0.192
415	think yawning actor died drug overdose glee	0.14400000000000002
416	provide dignified professional funerals prices families afford satisfied clients bright pig	0.345
417	trust know appreciate willingness explain details attempt levity	0.44
418	thought holidays could not get cheerful met thenicebot	0.917
419	meant happy happy	0.917
420	ciara asks sci fi movie julie amp jen stare claire phone joey bolts cab honks lmao hilarious	0.82
421	never make decision angry gt lt never make promis happy	0.231
422	lmboo using nephew meme hilarious	0.654
423	bad kurt literally glee	0.361
424	wake dream laughing something stupid makes laugh hilarious	0.875
425	today answered call college rep realize got hear part lively debate evolution real	0.358
426	girl love perfume something bout breezy	0.6459999999999999
427	light day per heyday popularization backfire cinematography xucqb	0.25
428	quinn short hair makes sad glee	0.04
429	prof suggest william james may unlikely dialogue partners plays happy video wearecst	0.5
430	aside pleasing individual involved pleasure comes pleasure	0.5579999999999999
431	beg never stop smiling deserve happy know beautiful things life offers	0.54
432	wishing happy birthday awesome dancer ruthann hope day magical bday happy eatcake	0.75
433	nheart pure smile nso bright love nmore number nof stars night nkindly follow please nharry n—	0.75
434	next time make sure everything sparkling clean	0.34
435	beautiful day lord made rejoice glad	0.88
436	adding little levity	0.35200000000000004
437	geometry today hannah started crying laughter ms canning said pp lol	0.635
438	watched nd season st episode twice already still joyful planning watching	0.76
439	whether rejoicing fighting back tears god wants share moment	0.45799999999999996
440	accept challenges may feel exhilaration victory	0.36
441	im delight	0.542
442	someone teach cheer someone	0.25
443	say lover pale green light nhe hovers high moon shines bright	0.42
444	contentwiththelordsportion satisfy us early thy mercy may rejoice amp glad days ps gladness joy delight	0.72
445	due hearty lawsuit nascar raise beer prices accommodate losses	0.16699999999999998
446	metro lrt went walterdale yeg	0.604
447	personaldevelopment ntoday gift called present happiness optimism entrepreneur personaldevelopment	0.6459999999999999
448	free open breezy enjoy things get better get used	0.354
449	transitioning new job hard nothing joyful memories previous one thanks changing life ❤️	0.521
450	developed forced smile force describe little hearty maybe sanki biraz	0.20800000000000002
451	rip heaven rejoicing gained angel keifer family prayers 💙🙏	0.396
452	accept challenges feel exhilaration victory	0.52
453	smile face beat heart thanks kind much mind following	0.792
454	lol no sparkling wine	0.45799999999999996
455	research determined laughter actually anxiety	0.231
456	joyous worried would disappointed definitely not chickflick giggles comethefuckonbridget	0.68
457	first time watching vids died laughter keep dude	0.852
458	know beauty smile best curve	0.76
459	forgot thank sharing day making happy video	0.6
460	sucked wormhole hilarity no escape say weird accurate	0.5770000000000001
461	made night reid included tonight hilarity points brilliant thanks	0.812
462	boss see someone jovial funny tho av not met person	0.5
463	embarrassed saw us like knvfkkjg thinks stalkers starts waving cheerfully inviting us	0.25
464	future planned feel much happier goals life igotthis yay	0.792
465	starting new challenge glee poll every day	0.625
466	nmichael carrick struck back net much delight pressure man fanz mou	0.48100000000000004
467	always emotionalhedge™ wps ni elated start mentioned tamu	0.48
468	got this staystrong smile yourebeautiful	0.6559999999999999
469	swear people dont wanna see happy like try anything fuck got going	0.04
470	nwho nose scent roses went nto spot orient nmummified nin rapeseed oil fried neating drinking amp merriment	0.479
471	today reached subscribers yt goodday thankful	0.9259999999999999
472	got back seeing burslem amazing face still hurts laughing much	0.92
473	misery loves company church ought place finds none pastor kris theobald joy	0.24
474	watched django unchained people may frown titter delight	0.536
475	no okay not need going way make sure pleasing everyone makes happy	0.231
476	elinor laughed little known every body brilliant cheerfulness sweetmeats fashion	0.604
477	convinced mom watch killgrave gave literal nightmares watched last episode four times	0.36
478	single tear joyous deleted monster brought generations despair	0.317
479	accept challenges feel exhilaration victory mbmclisse	0.42
480	loved independence msg happy amp fulfilled within amp positivity flock independent	0.583
481	issues broadband bill charged month signed airtel	0.038
482	attitude toward struggles equally important actions work optimism	0.479
483	impractical jokers practically genius goodthesoul impracticaljokers bingewatching	0.75
484	wanna get dance everyone bed sucks everyone wake hyper happy letsdance dirtydancinginthemoonlight👌	0.82
485	not man not know juggle balls funny pun punny hilarious lol	0.68
486	excited see nat tonight 😍😍 happy cheery amp even excited get social media bb	0.9790000000000001
487	not enliven soul	0.52
488	give cheerfully accept gratefully everyone blessed n»maya angelou rip mayaangelou	0.44
489	lil reminder private account delight shittalking occasionally nsfw stuff	0.354
490	still younger spry trump	0.32
491	talking problems greatest addiction break habittalk ur joys quote problemsolving behappy	0.494
492	sometimes like talk sadness times want distracted friends laughter shopping eating mhchat	0.25
493	laundry watching show bunch strangers happy birthday	0.43799999999999994
494	yiu respond email within days willxbe killed animated gif girl froa ri	0.22
495	looks like book shaped like gun optimism itsagunalright	0.408
496	rejoicing lil bit prematured dont think🤔🤔	0.25
497	watch amazing live ly broadcast mila musically	0.45799999999999996
498	see michelle cheery	0.5
