	Tweet	Valence score
48	gadot please put left turn signal williams ivan allen jr blvd absolutely ridiculous atltraffic horrible	0.479
49	wine drunk worst version ffs even remember seeing basshunter	0.375
50	life gets longer awful feels softer well feels pretty soft modestmouse	0.5539999999999999
51	dream trying steal kidney blackmarket whydidiwatchthat	0.7709999999999999
52	not worry anything pray everything	0.373
53	success awaits side fear amp head jesuschristempowersrightthinking ask fitness weightlifting	0.271
54	concede yet nightmare back mufc	0.625
55	roommate talks laughs sleep never fails scare shit 🙅🏽😳	0.833
56	everybody worried stopping terrorism well really easy way stop participating noam chomsky	0.583
57	social anxiety many awkward things wrong	0.7709999999999999
58	ted talk bubledygook sure could convince masses distrust decrying ted talks	0.396
59	alarming	0.5
60	saga devices teles fail time bake gbbo	0.583
61	use violence intimidation polictical agenda aka terrorism	0.667
62	donald trump white house	0.41700000000000004
63	remember well happy positive	0.25
64	always dread wednesday always end making happiest	0.521
65	however agent inauthentic sister still loves amp still alive guess bad socialanxiety anxiety	0.604
66	sir concern not whether god side greatest concern god side god always right abraham lincoln	0.33299999999999996
67	appears fire alarm disapproves cooking style	0.292
68	hahahah horrific penalty bayer feet wide jesus	0.33299999999999996
69	busy coding whole network manager unityd based steamworks networking gamedev indiedev amdeadtime horror game	0.41700000000000004
70	white americans worried arab terrorists black americans fearful terrorist police uniform daily basis	0.8540000000000001
71	really long shocking tbh	0.542
72	ban goes harm many people disabled veterans people chronicpain iamkratom	0.685
73	rather leave child shudder	0.833
74	majority clients family partner day job life write beautiful books gratitude hardwork	0.12300000000000001
75	tremor	0.759
76	lysol got stuck spray position slowly suffocating trash smells like febreeze factory panic	0.7290000000000001
77	future convicts rush trp hogs fear tread homilyhour	0.41700000000000004
78	overtime teamna wch	0.348
79	worrying worried npeter nthrow worry cares faith leadership mindfulness success	0.375
80	dread pitt	0.521
81	bloody hell pam calm could sworn something black amp hairy ran across carpet perilsoflivingalone	0.812
82	going make life mission discourage anyone using rob blind	0.375
83	discipleship training detox something messy fearful cutoff choosefreedom cryout	0.604
84	hey see sent emails thousands gone	0.375
85	think get fashion police involved shocking	0.45799999999999996
86	wishing rich didnt get morning poor sleepy restless sad needsmoresleep	0.469
87	came work today hours late st thing hear big boss waiting office panic hatebeinglate 😩😪	0.8959999999999999
88	wow sounds terrific	0.146
89	yeah sooo horrific needed sit	0.792
90	mom remember narley died cried like baby bully	0.45799999999999996
91	weeks no problems week unbelievable guys even running regular buses awful solate	0.456
92	important characteristic leadership lack fear activism equity revolution	0.354
93	unfollowed without hesitation lt	0.22899999999999998
94	shy great people👍🏻👍🏻	0.25
95	time despair sdr fuckthisanime	0.688
96	travelfail virgin virginaus etihad nightmare also delayed obvs 🙄😠	0.43799999999999994
97	shake fries	0.18100000000000002
98	really hate mel sue think hilarious awful	0.375
99	haha horrific needs said glad away spain sat missing game 🍹🍕🍺☉☉	0.479
100	call gameface gameface	0.188
101	happy birthday favorite author writer author	0.20800000000000002
102	course day potential leadership excited nervous proud	0.6459999999999999
103	shocking	0.45799999999999996
104	trends thread drafts amp posted mins birthday close anyway really start	0.312
105	bully	0.354
106	never thought angry oompa loompa would boggart boggart presidenttrump	0.5
107	terrible	0.521
108	says teufel reassigned within organization next year wish sooner mets thirdbasecoach terrible lgm	0.41700000000000004
109	forget test yr smoke alarm carbon monoxide detector batteries could save life 🐈🐩 lovinleeds	0.41700000000000004
110	joined holidog paw shake tailster one regular customer love 🙈🙈haha	0.20800000000000002
111	americans hrc maybe see world getting rid terror save countries get dems	0.604
112	curious know much money original air bud made justify continuation awful sequels spinoffs	0.271
113	shock awe places toddler manages get dinner	0.43799999999999994
114	dont understand videos every week spend time family instead working horror takeabreak	0.542
115	addition fiction wish luck research paper semester pages oh boy daunting	0.62
116	yes done people really done lying worse thing someone nightmare	0.479
117	ordered pm last night paid next day bother fufill order working days refund	0.375
118	trump says refugee situation not terrorism quality life take note	0.542
119	awe love twooo come adventure someday	0.134
120	confused new american horror story	0.521
121	interviews scare crap never imagined many dumb dumb americans	0.812
122	us need band together not apart nevertrump promotes hatred fuels	0.625
123	strive jamie please hesitate reach questions along way	0.22899999999999998
124	kelvin mackenzie tomorrow shudder dontbuythesun	0.46
125	watch opens mexico week thank making discouraged	0.271
126	courage cowardly dog like american horror story kids	0.41700000000000004
127	alone better lonely know worse lonely empty right loneliness aloneinthecity	0.688
128	someone tells going tear apart say tall	0.354
129	india right reply unga pakistan preaching human rights country global epicentre terrorism	0.742
130	collects times minerva would chew cape begins shiver runs hand hair surely━	0.521
131	everything you’ve ever wanted side fear –george addair thursdaythoughts yourpushfactor life quote	0.271
132	ugh want punch wall every time use literally worst product ever made windows awful killme	0.542
133	charge extra sending someone cable service still work robbery cable horrible service	0.33299999999999996
134	no flavour danish far better danish pastry daunting make	0.396
135	absurd could laugh right also feel like crying future country wakeupcall	0.657
136	background suffered bit times stress always bit shy years ago aged made redundant started	0.7709999999999999
137	eft single effective tool learned years therapist dr curtis steele psychiatrist stress	0.41700000000000004
138	scared press send bgoodthepoet prayforme thisisagoddream career help fear heart heartracing	0.8420000000000001
139	shit gonna start cold war flag first	0.4
140	thanks	0.22
141	would suggest profile stop right wing terror	0.521
142	obama admin rejects texas plan refugees vetted terrorism texas pulls fed refugee resettlement program aiding	0.45799999999999996
143	gosh darn terrific check brown people shucks let make law say brown people	0.45799999999999996
144	get started town centre used go every week not months horrible	0.479
145	haha sorry dreadful puns need get cooped lately	0.562
146	nervous	0.8540000000000001
147	doctor taken liking poking prodding drawing blood post dad concern nice dear gawd needles	0.7709999999999999
148	know wifi isp rivertide suites seaside oregon uses ms ping best get test complete terrible	0.33299999999999996
149	crushes kids like trix rhow bout full blown love makes quiver deep core	0.396
150	hate winter dread arrival	0.556
151	fingers crossed finish work early enough friday time catch lib timetogrind	0.688
152	not history people bullied no one make three posts attack	0.544
153	round panic pcola	0.604
154	not concerned pakistan internal affairs terrorism state amp economic policy terroristnation	0.565
155	rooney oh dear oh dear fucking dreadful 🙈⚽️⚽️	0.6459999999999999
156	ready sweet princess arrive weeks saturday excited	0.16699999999999998
157	tulsa police manufacture murder wonder carry burners maxlevelz	0.583
158	know patronus think tell	0.271
159	one parking sensors still manages reverse things nightmare	0.528
160	musicians superstitious dread crossing highway true story	0.375
161	really wanna go fright fest	0.33299999999999996
162	home heart lies love little island birth city acting right amp im not feeling good restless	0.583
163	look adorable awe	0.062
164	simple get two shots espresso grande decaf degrees soy americano extra foam barista	0.125
165	farting hot car windows roll terrible gag bresadvice	0.479
166	need learn one place one time try not worry everything	0.625
167	trying book holiday flights website becoming	0.312
168	goes butterflies stomach anxietyproblems	0.7020000000000001
169	nstephen king never spoke left crushes freespeech publishing world trump scifi ccot	0.375
170	monster monster view	0.43799999999999994
171	talk latest chelsea bombing ahmadkhanrahami trips afghanistan pakistan tcot	0.604
172	whenever confronted wild animal hostile individual remember smell fear fact poop pants	0.75
173	machine keeps beeping nnurse worry good vitals normal size walks back nmatt dying 😑😂	0.45799999999999996
174	greatest sign trust giving laptop phone without hesitation	0.146
175	rioters	0.469
176	start posting photos	0.146
177	irony last republicans likely watch fox news distrust news media yet see fox lies	0.409
178	right may sufc fan football maybe shit marcos rojo mufc shocking start dreadful	0.43799999999999994
179	hate black lady painting white internet laughs likes badform didntlaugh	0.5
180	best moto gp loosing talented rider	0.312
181	told fighting bc not trashy keeps tryna threaten lmfao	0.45799999999999996
182	uk cops issue fearing intervention hence situations like rotherham course dwarfed us cops	0.562
183	profoundly disappointing experience pay almost remedy defect product sold terrible	0.48
184	start ur day wit smile buviobby	0.16699999999999998
185	penny dreadful cleaved fraction heart	0.583
186	someone wake make remix ❗️b terrencecrutcher election colinkapernick terrorism riots much	0.688
187	com sede de milk shake	0.312
188	always one song makes turn radio rather sit silence awful	0.667
189	since scared go back sleep nightmare feeling scared	0.938
190	friends hate much amount bully	0.542
191	fear best beast product god atheism theism bible christianity hell heaven purgatory psychology jesus	0.37
192	shame showing elephant hunted killed	0.708
193	anxiety drain much energy anxiety sotired needtosleepforhours	0.917
194	right two similar stances radical islamic terror time anoint orange one	0.521
195	dedicate today love fear choice moment archangel michael archangel michael	0.542
196	check article shocking	0.535
197	thank much finished another mindfulness film called release anxiety plz share	0.375
198	hooked backward not recommended smoke panic	0.75
199	yeah uk quite bully	0.536
200	next hour waiting ourgirl start	0.354
201	jorge deserves honestly weak revolting dayfiance	0.22899999999999998
202	nap day comfortable sleeping night never comfortable	0.375
203	going local news immediately designatedsurvivor turns smooth transition chaos raging fire media	0.521
204	literally shaking getting ekg done lol	0.875
205	ticket website never work trying buy palace tickets impossible says error	0.375
206	vote killary like sticking knife toaster makeamericagreatagain	0.5760000000000001
207	not best horror ever like uncertainty	0.33299999999999996
208	terrorism way life united etates islam brought islamexposed islambacon	0.6459999999999999
209	gt terrorism coffee addict gt blocks cats writers artists hedonists	0.479
210	concerns amp anxiety matter shall return favor eyematter	0.7290000000000001
211	okay brace attempt first loaf bread morning use dutch oven make dough	0.479
212	terrific game not fazed mcfc	0.292
213	need assistance concern resolved feel free email us info ap	0.25
214	mcdavid breakaway lundqvist tremendous save	0.271
215	time carry ginger candy peppermint oil sea bands times anxiety	0.6459999999999999
216	omg im crying hahahaha ikaw talaga tagagising ko haha shet set alarm forgot turn im awake	0.396
217	let worry get remember moses started basket case lol ntoday choose faith moses	0.25
218	last years averaging terrorist attacks month good debate topic trump hillary terror	0.42
219	shy come shell	0.146
220	entire team coaches played coached scared jumpstreet	0.542
221	tomorrow day cut dye hair nervous excited	0.7290000000000001
222	first day fall quarter tomorrow nervous excited anxious blargh	0.7709999999999999
223	afraid back bbc queue editorially trumped ron davies bicycle paths	0.354
224	intimidated work ethic think knows want spot 🤔😉😂😂	0.33299999999999996
225	even shocking someone gave record deal lol	0.289
226	dream dropped iphone broke tt cry iphone	0.833
227	wanna bully inhuman	0.375
228	pakistan biggest victim terrorism nawaz sharif nreally biggest creator terrorism unga	0.7290000000000001
229	shy nl	0.22899999999999998
230	laying sleep reason restless	0.45799999999999996
231	false alarm matoma amp becky hill	0.2
232	wake fresh terror threat sounding alert mumbai praying safety amp security everybody city maharashtra news	0.8
233	next month running overcoming lowmood overcoming worry improving wellbeing courses louth self refer	0.562
234	rhobh not want assume affair married criticize	0.45799999999999996
235	sadly missed crucial important points indian terrorism pk kal boshan etc raw involvement	0.5579999999999999
236	forgot plug phone overnight nightmare	0.542
237	view human dynamic expression cosmos exist within humanism	0.271
238	know expect brendon video lmao la devotee video got shook	0.354
239	oh panic gonna	0.43799999999999994
240	horror hll sure lol nhappy decision	0.188
241	cowboys horrible	0.354
242	still waiting see make appearance next week two months today ordered shocking badservice	0.583
243	stopped smiled rude not funny mean bully stoppickingonwomen	0.688
244	fingers crossed finish work early enough friday time catch lib nervous timetogrind	0.75
245	happy th may keep haunting us many years writing	0.20800000000000002
246	get discouraged try fucking years contact lady gaga thousands tweets would see tweet	0.479
247	old age no hope rest us destined become deatheaters nightmare	0.708
248	eft single effective tool learned years therapist dr curtis steele psychiatrist stress anxiety	0.41700000000000004
249	magpies gathering around help going swooped	0.604
250	imagine person spray tan shudder	0.491
251	pats awesome belichick awesome awestruck	0.062
252	btw george bush left office terrific leadership barack obama keep america great	0.271
253	forest gate could see bully cunt big bald cunt mates looked shock hit shit	0.479
254	actually watching ahs half covering eyes scared roanoke nightmare ahsroanoke	0.7709999999999999
255	specific areas care like clothes much mother dismay	0.375
256	study skills terrible	0.562
257	met employment specialist morning amp basically told unlikely get job clearly much anxiety	0.9
258	trump afraid big bad hillary election presidentialdebate presidentialelection orangehitler skip hide coward	0.5
259	unruly kids morning nothanks ripping flower beds roots parents watch	0.322
260	thought nausea headaches passed lol feel awful today	0.7290000000000001
261	terrible thing accuse scott baio	0.43799999999999994
262	multitasking may induce seeds mine sleep restless	0.521
263	think reason prevail election remember hitler elected wholly reasonable society	0.708
264	always one song makes turn radio rather sit silence	0.375
265	youre one whod bully omg banter could laugh later haha youre nice guy	0.188
266	beyond mad lost track brown spider brown carpet go sneaking frightened	0.875
267	❤︎i scared bees terrify	0.917
268	make feel vigorous fine kill said hestia display despair rather joyful	0.45799999999999996
269	although war guise combating terrorism fact war poverty ignorance stupidity	0.5
270	johncarpenter horror action flick favorite	0.22899999999999998
271	operation echoes gathering momentum tense nervous feelsick excited	0.875
272	rather see kyle bbcan play saying something	0.33299999999999996
273	monster monster view fear	0.5
274	local solutions fine not providers negotiating la ijb scare resources	0.479
275	action foundational key success pablo picasso inspiring quote action hustle dosomething success	0.22899999999999998
276	term security queues arrivals shocking	0.562
277	fine mat tonight without sleep theres no worry side water	0.37200000000000005
278	delete numbers quick no hesitation	0.28800000000000003
279	worry mans gave piece mind	0.41700000000000004
280	archangelsummit anyone brave last mins longer everyone else leadership	0.396
281	nso exactly lose mind pal trump fraud misogynist liar psychopath narcissist revolting conartist	0.562
282	bilal abood iraq immigrant lives mesquite texas sentenced months prison lying feds terrorism	0.593
283	remember twinkie scare tbt	0.43799999999999994
284	nice texans could hold onto ball give fuller hopkins chance awful tnf	0.33299999999999996
285	ok ok know last tweet	0.20800000000000002
286	really strange awful dreams last night even eat cheese bed nightmare lovemysleep	0.688
287	ever stop afraid someone live	0.7709999999999999
288	everyday gay panic stunning drew guy att blocked toilet stall cracks paper towels total incomprehension	0.562
289	much want normal little life suit get restless need want times happy	0.33299999999999996
290	actually heely campus bc scare	0.6459999999999999
291	decided go talk mr smithrud creepy fucking guy since gave fucking anxiety attack morning	0.917
292	awe yay wish could rt	0.312
293	texans never play prime time game awful tnf	0.33299999999999996
294	maybe new start always align end forward	0.375
295	realize nohopeforhumanity start focusing best	0.542
296	heavyheart last couple days cause fear losing someone close amerikkka kkkops terencecrutcher	0.833
297	realized intimidate people low self esteem long time ago surround winners people know get money	0.125
298	courage always rises every attempt intimidate elizabeth bennett pride prejudice quotes courage faceyourfears	0.42
299	patriot rookie qb jacoby brissett start vs houston tomorrow nite learning process since got gotta ready go	0.22899999999999998
300	like srsly somebody help deal social anxiety	0.9790000000000001
301	months left possess undergraduate degree feel like handle adulthood anymore anxiety nojobsinbiology	0.833
302	big miss phantom dread syndrome dudes sick	0.396
303	fear best beast product god atheism theism bible afraid christianity hell heaven purgatory psychology jesus	0.41700000000000004
304	best moto gp loosing talented rider shocking	0.521
305	anytime gets near mic someone needs smack bat awful marblesinmouth	0.479
306	interview medical internship beyond nervous😩 shaking bad unreal😳	1.0
307	know expect brendon video lmao la devotee video got shook panic	0.54
308	oh yay old scientist builds robot assistant makes look like hot naked woman nothing alarming	0.3
309	yeah also experiencing terrorist attacks islam blacklivesmatter alarming rate	0.833
310	texans scared bunch	0.6
311	im not even going get discriminatory several religions mandate followers let hair dread	0.604
312	got alarming	0.583
313	mary astounded concept leftover milk end cereal gbbo	0.41700000000000004
314	hey see sent emails thousands gone panic	0.833
315	amp actually shoot somebody not draw expose somebody scare charles	0.45799999999999996
316	term security queues arrivals	0.33299999999999996
317	make great tasting shake no words describe 😃👌🏻 shake herbalifenutrition tastesogood nowords	0.125
318	zika hoax files deet part binary chemical weapon targeting brain toxin fear neurological uscitizens insect mammal	0.667
319	says releasing idinaparty tickets set alarm not miss fingerscrossed idina	0.409
320	true indeed next time midnight hunger pangs worry order delicious rolls trc via	0.292
321	preordered pale ep would paid phone call would freaked not said anything	0.521
322	hahahaa know coy	0.20800000000000002
323	fosu mensah complete nightmare reason northamptons attacks come left	0.604
324	not panic situation let honest shit rooney front 😂😂😂😂	0.396
325	multitasking may induce seeds mine sleep	0.214
326	muslims usa ages think muslims commit terrorism due islam gotta mind	0.604
327	afraid clowns ncomment	0.5
328	texans scared bunch intimidated	0.708
329	val nervous breakdown floss gbbo	0.688
330	drop every fear	0.33299999999999996
331	hopefully get best buy job officaly start streaming career working towards something love dayatatime	0.271
332	whats boxes search google chrome horrible distracting	0.5
333	really sucks typing mobile device always horrible hate	0.43799999999999994
334	call gameface gameface intimidate	0.45799999999999996
335	insomniacs get sleep cuz guilty horrible shit complete sociopath sleep like baby	0.33299999999999996
336	awe sweetheart adorable 😊😍❤️	0.083
337	thanks getting back exemplary customer service loyal customer jk awful residentadvisor poorservice	0.396
338	getting hand freaked death god mommagrendel	0.812
339	wait mean armed book	0.312
340	okay brace attempt first loaf bread morning use dutch oven make dough nervous	0.792
341	saying something like concerned privacy use incognito mode alarmist	0.5
342	opened message brooke sent got weak fuck fucking bully no reason 😂😂😂😂😭💀	0.688
343	ignoring rioters like current administration ignores terrorism obviously make stop	0.708
344	awe produces gratitude gratitude instills joy amp harvest joy contentment n– awe 😭😭😭	0.16699999999999998
345	tesco oh cant visa electron accepted line not	0.375
346	certainly catch multitude	0.375
347	stop presses said proposed something racist	0.41700000000000004
348	think humans sense recognizing impending doom anxiety	0.833
349	halloween party coming soon turnt ruint lit firesauce hotsauce mildsauce getsauced champagnedreams scary haunt kittens	0.312
350	want slide dms im fucking shy shy	0.667
351	know patronus think tell shocking	0.43799999999999994
352	eric help laugh though made wince pain hurt lot wanted sit somewhere	0.396
353	pretty clear stand no tolerance habitual liars not trump fan either citizen despair	0.667
354	brother know know life not danger gun law got people country fearing life white people	0.7290000000000001
355	yes exactly amp sold country terror lying cover	0.688
356	nwe forget past apprehend punish culprits past going allow present slip away	0.521
357	want dad play kick baby little one southpark mellogang edm plur dad djlife dj producer	0.188
358	regret inconvenience caused noted concern get touch soon discuss rgds abhijit	0.396
359	anyone else find anniversary windows update complete	0.22899999999999998
360	wanna go fright fest squad	0.25
361	hillary clinton looked way saudi war women terror financing bought	0.479
362	believed fear allah believe messenger give double portion mercy quran	0.33299999999999996
363	somewhere hope despair day meetingmyabuserincourt dvsurvivor	0.708
364	roommate turns sink foot avoid germs guy says roommate feet girl sorry plz help nightmare	0.583
365	not afraid clowns really hoping make appearance around hometown	0.6
366	really amazing money give qb nfl texans brock terrible	0.24600000000000002
367	pleased meet obviously know offers hand shake	0.3
368	scared coworkers going submit one wardrobe makeover shows fear fashion	0.792
369	bully make feel like bigman cos makes twat	0.396
370	rather see kyle bbcan play saying something awful	0.43799999999999994
371	concern mine big name fa like malik tell big potential fa steer clear franchise till gus gone	0.562
372	love ex united managers twitter form fanbase honestly despair times back fucking team eh mufc	0.528
373	shehla rashid amp kaniyah kumar saying say truth indians threaten fakedemocracy	0.6459999999999999
374	connor said worried jack steal girls night	0.562
375	threaten pussy	0.45799999999999996
376	secret every industry start somehow people forget never gave permission	0.271
377	shew awful	0.542
378	bitch worry worry 🙄😩	0.542
379	good morning leadership healthcareit socialmedia connector ceo writer ai eq security bigdata growthhacking tech	0.271
380	recording fnaf facetime mum let know okay let high pitched scream horror suchagirl	0.604
381	terrible going local fish chip place kirribilli	0.354
382	ea sports technical support team really suprised suprised shit awful	0.33299999999999996
383	ugh not asleep yet fml think low key afraid might miss something sleeplessnight sleepy restless	0.812
384	adviser european union’s top court said hamas tamil tigers taken eu’s terror list lka	0.5
385	want start	0.667
386	im feeling	0.292
387	man utd shambles horrific 😭😭😭	0.521
388	seen elder watching community hours honestly idea assignment	0.521
389	goal scare little excite lot joe vitale quote	0.292
390	one parking sensors still manages reverse things	0.45799999999999996
391	unga no talks carried pakistan mouth stinks uriattack	0.542
392	please fire lemon not let report anymore protest horrible negative runs away issue hand	0.562
393	boy intimidated go back say dumb mess like lol boy please know good well	0.45799999999999996
394	terrible paul deserved win bbfail	0.354
395	georgia tech secondary soft marshmallow	0.125
396	profiling discourage september edt trump fail	0.375
397	agree latest polls	0.19399999999999998
398	polished nails find polish remover look like yr old polished nails lol	0.125
399	think get fashion police involved	0.16899999999999998
400	exactly took long afraid clintonmafia congress	0.479
401	swear god get smart meter power company months daft bills visits british gas stressed	0.625
402	terrorstatepak confirm navazsharif post graduate distinction student university terrorism spare	0.688
403	indians hold heads high stay unafraid unga well informed pakistan terrorism business deception	0.43799999999999994
404	mattmilne thank letting us know please not hesitate contact us future assistance needed thank	0.146
405	watched tna first time long time hell happened hardyboys impactonpop wwe terrible	0.41200000000000003
406	amazing start first fall day indiansummer	0.292
407	worry emphasis keeping family together guiding principle due experiences	0.396
408	expected thought	0.213
409	df not afraid take chance peace teach peace live peace peace last wordvof history pope john paul ii	0.25
410	terrorstatepak pakistan terror state	0.7290000000000001
411	wake scroll social media another father taken child everyday keithlamontscott	0.542
412	omg actually thought going jump bully southpark southpark	0.7290000000000001
413	funny cause cooper going go farther people bully	0.146
414	monday face would punch monday face punch fight joke like firstworldproblems need coffee asap follow	0.396
415	ban goes harm many people disabled veterans people chronicpain anxiety iamkratom	0.845
416	fellow grad shiver shallowness arguments	0.604
417	watching first cage death word tremendous	0.562
418	today horrible half day	0.8540000000000001
419	got hours go back work cantsleep excited	0.375
420	wah woke frm fucking nightmare	0.898
421	matty dawson not scored	0.354
422	pledge would never made petulant child postrump threaten run	0.521
423	nisn obrien supposed sort offensive genius awful	0.479
424	not sure like comparison usa emulate israel methods protecting civilians terror attacks	0.625
425	amp christie fr would peter dardanella think us knowing poorthings shy	0.583
426	imposuture intellectuelle préjugés intolérance personnalitéautoritaire	0.41700000000000004
427	yo friend shake hand kick yo door thas way game go🤖🤐	0.41700000000000004
428	show sucks lame awful even used names lol bad failed notworthminutes air soon	0.396
429	contact shocking experience clear sky holidays booked guys customerservicefail dreadful	0.483
430	tulsa police manufacture murder wonder carry burners maxlevelz shake	0.625
431	moment bring meet best friend nervous af 😬😆 thefriendtest	0.875
432	problem right wing extremist terror groups given coverage press not interested	0.5
433	reality form endless tragedies know react first frightened repeat another	0.7290000000000001
434	omg actually thought going jump southpark southpark	0.43799999999999994
435	blame jose ere would give rojo another start sunday fucking disaster waiting happen amp shocking header	0.583
436	nana hoco bc dream since freshman year awe 😙❤❤❤	0.25
437	usa embarrassing watch last time guys game horrible joke	0.26899999999999996
438	side chick trying fuck like going forget wife done	0.354
439	no mos shocking leads front 💪🏻	0.43799999999999994
440	glad hear everything resolved need anything else please not hesitate reach us ty	0.16699999999999998
441	not sure worse use comic sans website anywhere else shudder comicsans	0.562
442	first college math test tomorrow nervous	0.875
443	ever really lonely phone keeps blowing can’t pick respond people anxiety recluse issues	0.893
444	experience plays role education preparedness not fear	0.396
445	highlights would imagine seconds highlights whole season far shocking venkysout	0.45799999999999996
446	busy coding whole network manager unityd based steamworks networking gamedev indiedev amdeadtime game	0.354
447	not always start finish	0.188
448	believe day horrible bless	0.292
449	think daunting fact typical offer grades even though proven not case exactly	0.396
450	im love even bully sadly	0.354
451	evidently feels norms show tax return nothing fear	0.479
452	first take room wanna beat bully	0.604
453	damnnit gonna pts shy chiefs rewards getting post game photo	0.521
454	think hesitate run last time checked still accident forgiveness insurance policy	0.391
455	heard happen grandad hometown last night terrible news hope everyone okay	0.7290000000000001
456	texans played horrible bad play calling bad protection ball bad coaching bad defense bad overall performance texans horrible	0.45799999999999996
457	funny hurry plenty time stop threaten people	0.34299999999999997
458	doubt anything afraid trump vilifying minorities amp women	0.562
459	would imagine shake tad	0.41700000000000004
460	idiots like larry sanders scare us morons days rush judge police facts yet fu thugs	0.604
461	plus point queue loos plus points nope think shocking sexism	0.396
462	scared present front class severe anxiety whats sad sometimes go get ur depression checked imediately	0.812
463	way go london nice job electing muslim jihadist mayor good luck future terror attacks sadiqkhan	0.667
464	not history people bullied no one make three posts attack bully	0.68
465	terribledebatequestions madame secretary true russia behind terrorism	0.479
466	picoftheday really funny picoftheday lol random laugh chair funnypics virgin cafe	0.10400000000000001
467	always hesitate update least no horrors iphone users endure every months 😅😅	0.43799999999999994
468	imposuture intellectuelle préjugés intolérance personnalitéautoritaire intimidation	0.42200000000000004
469	haunt dreams	0.7709999999999999
470	bestadvice movienight pickup phone amp start dialing no knw startups product service thy dnt tell world	0.33299999999999996
471	im tv bully would call nerd would rather shove one thousand nickels right earhole go new york comic con	0.25
472	using fear state views not getting facts making serious statement	0.396
473	profit per day per month hesitate contact us results info com	0.188
474	pakistan stop cross border terrorism really need solution kashmirissue sir india act	0.688
475	rocklandcounty get ravis suffern ny great food new chef terrific atmosphere say twitter server get free appetizer	0.125
476	halloween party coming soon turnt ruint lit firesauce hotsauce mildsauce getsauced champagnedreams scary kittens	0.396
477	stop presses said proposed something racist shocking	0.542
478	unga pakistan clearly shows face cowardliness blatant lies time india act upon terror	0.667
479	kind drive home work today nightmare dailyfeels	0.792
480	obamalegacy weekly riots terror attacks gt dead syrians jews fleeing persecution europe christian genocide	0.8540000000000001
481	hillaryclinton followers nervous berniesanders millennials saying yes woman potus jillstein not warmonger	0.521
482	believe ring parents go tomorrow say no disabled washing facility wheelchair bound dad shocking	0.75
483	start good day without cup tea tea start day goodday	0.10400000000000001
484	shameful distrust friends deceived	0.479
485	someone come fright world me🤗🤗	0.45799999999999996
486	ha got book meeting starbucks nola josh says terrific	0.125
487	goes first gets book signed amp barely take picture cuz shaking 😭😭😭😭😭	0.7709999999999999
488	pisses killed people surrendered hands hands visible fearing life	0.792
489	archangelsummit anyone brave last mins longer everyone else leadership fear	0.51
490	canada driving force democracy freedom rights instead help dictator misogyny sharia islam polygamy	0.625
491	actual stranded dad maself fuckin fire alarm went dunno gaff whole building	0.542
492	val got little big hiking boots bakewell little terror gbbo	0.41700000000000004
493	ap productive week st half gb kalil horrible strongest asset currently	0.396
494	really jumanji rock jack black kevin hart kidding wtf thisisaterribleidea horrible	0.542
495	lost blinders	0.33299999999999996
