	Tweet	Valence score
33	الامن السعودي انقذ رفاقك جزيره الخبث والفتنه باليمن كانوا وشك الوقوع بايدي الحوثين عدن اخرس ياوضيع	0.32299999999999995
34	الحكايه مش حكايه زعل الحكايه حكايه قلب اتوجع	0.078
35	نظره تامل وتفكير لسنين مضت بلمح البصر مليئه بذكريات حزينه وفراق وخيبه امل رسمت ملامحها تجاعيد الزمن	0.201
36	نايمه سلام فجاه اسمع صراخ عشان المنتخب قومتني نومي بفزع نفسي اقوم واطفي التلفزيون بس اكتفيت بتهدئه قلبي المرعوب وغمضت عيوني	0.203
37	تعبان وجهي ودموعي قهرتني موجوع قلبي	0.188
38	مفكر حالو فهمان وعامل امني لفصيلهnونازل ترعيب وترهيب وطحش ومداهماتnبحب قلك نهج الشبيحهnnالقرون اشرف الك	0.297
39	ايش اجاوب وانتي داري عارف الحال بوضوحيمن يصدقني الفراق سبب 🎶🖤🖤	0.467
40	طب اقسم بالله بسمع اغنيه راجعين جسمي بيقشعر حلاوه حلقه وانشكاح حلقه مافيها احاسيس متلخبطه	0.703
41	محتاج اكلم واحده تحنن عليا حزني فالموبيل	0.5479999999999999
42	اكو ناس ماعدها شغل وعمل بس تتصل وتسمعك اخبار زفت وكلام زفت ظليت يتصلون اخلي ايدي گلبي	0.258
43	مسوين منتو زعلانين الرابع زعلان الفيصلي والفنح متناول اليد وبكل بساطه تقوم تتعادل بغباء وتخسر باستهتار شئ يقهر الاتحاد	0.313
44	سبيل الفرحه عيد ميلادهاnعساني عيد ميلاد معاها 😪💔	0.828
45	دول ولاد تيت	0.172
46	الحقيقي بحاول ابقي فعليا داخليا بارد وهادي ومش عصبي بس عندي ثبات انفعالي خارجيا بس بتقطع جوايا ونسيت طعم الفرح	0.375
47	احتفالات عيد الرياضnزينوا الشوارع بس ترا ملينا الزحمه خلوا عني الاحتفالات والحركات اللي مالها سنع ومو لايقه عليكم😤😖	0.516
48	شبعنا كراهيه وحقد وضغينه وفتنه فامساك بمعروف تسريح باحسان تملك مصير غيرك حضاري بوجودك	0.266
49	khateeb 😰😱😱 فراق مين مين	0.313
50	احتفاليه جمهور الاهلي صالح جمعه اداءه الرائع بمباراه سموحه لابد تدفعه لاظهار المزيد التالق اروع يعشقك جمهورك ننتظر المزيد	0.7190000000000001
51	خرج جيل مسعور جنسيا ومتعطش لاي احتكاك جيل تفكيره منصب بالكامل الجنس جيل قليل الوعي جيل منافق ومستشرف	0.177
52	الطمانينه الاعمق nان يعلم مافي الصدور	0.6940000000000001
53	بيبيع صواريخ باين وعيل صغير بيشتري فعشان يقنعه يشتري كتير قاله ده حلو ده تولعه يفرقع حد دماغ اصحابك ماركيتينج جميل	0.547
54	ممكن يعمي الحج تقسطلنا السنه ضايلين يشعر بالاستياء	0.371
55	BFF حب الاصحاب مختلف تماما ورضا وامان	0.758
56	واثق مستوي وقوه اليوفي خايف الحظ اللي دايم يخذلنا النهائيات خساره نهائيات اصل شي مرعب	0.43799999999999994
57	متل اجا مطر💦 بنص الصيف🌼 رح تجي فرحه😍 بنص الوجع💔 يارب🙈❤	0.688
58	بس والله مبسوط بالحفله وانتو البنات يعينكم القلب معاكم والله مدري وين الغلط حضوركم	0.688
59	عشت كئيب لدرجه للان عيوني مصدعه طيب خليها حزينه النهايه بس مو للهدرجه karasevdafinal	0.172
60	سميعه فادي ابراهيم مجرد بيسمعوا البرنامج بيكون عندهم طاقه سعاده وانشكاح طبيعيه وربنا الليله بيومي فؤاد	0.7809999999999999
61	مش هتفرق فرحانه 😃ولا زعلانه😖nعلشان فيالحالتين بضحك😂🐼✋	0.797
62	الارشاد التربيه الخاصه جامعه الامام العقاب بالرغم يمنع حدوث سلوك سلبي سببا لاثاره الغضب والعدوانيه	0.359
63	almogren مبسوطين ولله الحمد والمنه حاسين بنقص غمه nالله يطول اعمار حكامنا مش مخلينا محتاجين لحد	0.797
64	اسبوع كامل بروح الشغل الكهرباء قاطعهnاليوم برضه قاطعهnالجديد جت وانا باب البيتnويا فرحه تمت قطعت نص ساعهnغزه للمجهول	0.344
65	اسف نفسيتي المتقلبه غضبي المفاجئ واسف لقلبك المسكين يعاني مزاجيتي بدون ذنب اسف لحظك اللي اعطاك شخص سيء مثلي يحبك	0.21899999999999997
66	النقاش شخص تحبه وتثق مفيد تخفيف التوتر والاكتئاب ويمنحك ثقه كبيره نفسك تتخلص السعوديه التشدد	0.604
67	ابويا يرحمه دايما يقولي محدش حيمسح دمعتك ايدكnnوكنت بسمع الجمله واكبر دماغيnnومعرفتش قيمه وحقيقه الجمله دي موته	0.391
68	طب بلعب ومبجوعش قالولي شويه وهتبدئ تجوع ومفيش جربت فاتح شهيه ومعملوش حاجه عندك اقتراحات	0.531
69	انتي كده مرتاحه يعني حاسه خطوره محلات الاكل اللي حواليكوا يارنا	0.43799999999999994
70	رغبه قويه اعرف اخبار شخص انقعطت لمده طويله فضول اقل	0.547
71	اعجاب حب زواج نهايه سعيده	0.855
72	الحماس مدريدي بس القلب شوي شوي بوفون بيستاهل 💙nهلا مدريد	0.703
73	تجيني فترات اطول فالنوم عكس نومي اقوم شعور بالفزع وتانيب الضمير مالقيت السبب	0.40299999999999997
74	جيزان قليل كمين محكم يؤدي بمقتل عسكرين سعودين ضابط واسر سبب تحليق طائراتهم الجبانه هستيري جهنم	0.21899999999999997
75	ضحكتك حبيبي تمليني فرح طلبتك خلك مبتسم توادعنا	0.8440000000000001
76	السوري يحس بالفزع والخوف منكم ضرباتكم بتعرفوا ليش	0.258
77	المعلمه المريضه هذي تركت تعبانه شي ودققت كلامي وليش اقول تعبان مو تعبانه	0.32799999999999996
78	ونمت امل كفنك مجرد كابوس نمت معتقدا سانسي طقوس العزاء شيء حيا عداك ومضه حرف سوالف روح	0.21899999999999997
79	وبذكر واسمائه الحسني احصن سعاده عائلتنا الليله لايشوبها نقص ولاحزن الهي استودعتك فرحه اختي وتمم افراح بخاري	0.828
80	يارب انام يارب انام يارب انام مو طبيعي ماغمضت عيني فزيت النوم مرتاعه مدري ليش قلبي قاعد يحرقني فيني غصه برضو مدري ليش وجع	0.161
81	حنا سدحوا بنت وكفنوها 😩nخذت شهر وانا مروعه انام زين لاصقه امي يغفر	0.281
82	واضح المجرمين واعدائي ميعرفونيش كويس غضبيnملوش حدود	0.25
83	مصيبه مصر الخوف اللي ملا قلوب المصرين بشر اقل شئ ونسو مسبب الاسباب القادر شئ	0.281
84	ربوه الاعلامي النجس كنت اكرهه حقير نواف سعد يواصل تربيه عديمي التربيه مقر الهلال يعتذر صاغر	0.281
85	سيدي سلمان عز وفخرnالحين ارفع راسي احمد شعب سلمان🇸🇦🇸🇦🇸🇦🇸🇦	0.6609999999999999
86	ودي اخالفك الراي اخاف اصير اخونجي نظرك اتفق معك	0.297
87	غريبه عموما تويتاتها condescending حساها محبطه وغضبانه وناقصها حب مش مبرر بس تفسير لاتتيتيودها	0.344
88	يستفزني اشاهد لرجل اعمال سعودي ملياردير ويقول بدات الصفر واعتمدت نفسي ودي كذب وكم سرق وكم زور وكم	0.188
89	انسي ارتجاف شفتاي تقبيل جبينك البارد نظرتي الاخيره وبكاء قلبي المستمر جمعني جنته يارب اختي فقيده قلبياروي الحمدان	0.226
90	شعور مزعله شخص قريب قلبي شعور كلب يارب تخليني حسره بقلب	0.406
91	اكترث للمسافه غيابك مااخشاه المسافه حضورك مؤلم حد الوجع غائبا وانت حاضر كلمات تنهيده الصباح	0.391
92	الاخوان سبب رئيسي الناس مش عايزه تنزل اللي الناس شافوا منهم خيانه وركوب الثوره وتقتيل وترهيب الناس اتشالوا	0.21
93	والله بروج انتي اشوفك ابتسم شعوريا وجهك يجيب الانشكاح والتفاؤل ماشاءالله	0.871
94	ماتوقع توصل لهدرجه وبالنسبه للخوف تجربه بتعتبر مرعبه للي يجرب مو شي اكيد للاغلب	0.32899999999999996
95	انتي اقرب حد ليا يعني المفروض عرفاني ازاي قدرتي توجعيني كده	0.355
96	وماينوصف بالكلام ودك تدخلينه بقلبك عشان يشوف الوجع سببه	0.313
97	قسوه الحياه تجتمع الغربه والوحده معا الغربه كربه	0.203
98	هالمساء فرحه سعاده بسمه عافيه يجعلها ربنا عني وعنكم تغيب	0.726
99	اقول تصبح خير الدعا واجمل سلام واصبح صدق المحبه واجعل الخافق طهور سعيد جروب النخبه	0.823
100	اتمني ماشوف كلام اشتياق اوحب ابعدوا الدراما شوي وعيشوا الواقع المر	0.32299999999999995
101	حراره جلدي وخصوصا يديني ورجليني تزيد كبير nمش سخونه حرارهnوكل يسلم عليا يفكرني تعبانهnمع منتبهه لنمط الاكل والرياضه	0.375
102	دول ربنا هاينتقم منهم شر انتقام تجار	0.109
103	مجرد تصحي وتحس ماوراك شيء اسبوع كامل شعور مريح مرره تحس بحريه وطمانينه	0.703
104	بسكوتي الحلوه بقت طعمهه سحر جديد ليها خفهه دم بتروح لبعيد بصي بحبك والله ابت اختي الكبيرهه القمر هديه ايمو	0.919
105	اغاني راشد الماجد تغير مزاجي هالصبح مو طبيعي	0.703
106	السعاده انسان مين سعادتك 🤔🤔	0.583
107	بس لازم نعلمه انتي طلعتي التاق مو كيفه ينسبه لجمهوره الجماهير شاركت😡	0.45299999999999996
108	النهارده اخر ماده وحليت كويس وفرحانه وكدا فانا محتاجه حد يكمل فرحتي وياخدني يعزمني الفطار 💃👏	0.7190000000000001
109	قداش تويتر مكان مزعج ويجيب التوتر بدل مريح ويغير جو البنادم	0.281
110	هه هه بطلوا دراما جيبوا دليل يثبت برائتها اصلن الفديوا مدينها تقول مذعوره وتقول بتوب يدك حمير عندك امك احنا	0.375
111	تصيبك الكابه والحزن تحبه مصاب	0.32799999999999996
112	وحسدني البشر وانا بدونك واي الدنيا سو عيوب سوا حضنك وقت الخوف	0.516
113	الشيطان حريص تحزين وتخويف الانسان المنام جاءت التوجيهات النبويه بالتحرز الشيطان بالمعوذات اله	0.45299999999999996
114	ورغم علمي خير حزين ياالله ووحيد لقله حولي لفقدان يشعر اشعر فانا قاع خوفي وحدي اخبرك اثق فاحميني	0.359
115	احب يتكلم تجاربه يشجع الاخر هالمغامره مش ينقل وبس فاشكرا ابرار	0.516
116	حزينه بخيبه الامل اللي جاته جوهره ويدخل برايم بيودع ربي حماه الحمدلله	0.21899999999999997
117	تسريب سفير الاماراتnليست تسريبات مواقف معلنه ومشرفه الامارات ترفع الراس والامارات الخونه يقولون عكس مايفعلون🇦🇪	0.563
118	ايه لا😉😉 الفرح حيبوظ وحده ماتت ايه😂😂🙊🙉🙈🙈😂😂 اكرم حسني الحب خفه دم 🙈🙉💚💚😂nريح المدام	0.672
119	مره حطيت مكياج بعرس خالي امي الحنونه مكيجتني بايديها الحلوين لمسات ايدين امي الحنونه لمسات حب وحنان❤️	0.7190000000000001
120	احسست بالسعاده حققت حلم الطفوله وتعلمت بنفسي قياده الدراجه وتتجدد سعادتي مارست الهوايه سعاده	0.887
121	جبت هبقي فرحان فشخ	0.7190000000000001
122	حب الخير يجلب السعاده تدري ابسط الامور اقلها الابتسامه ستجد نفسك سعيد مسرور	0.7809999999999999
123	فول تعب عقب التمرين بس احلي شعور ويكند قطر رياضه الحمدالله	0.56
124	حلقي راسي رجولي ركبتي فقدت الاحساس يعني اوكي مجربه بيت رعب بباريس وبدبي ومت خوف بس حقت تفوز وانا كنت مستهينه اهه	0.375
125	ربي ارح فكر ابي وابعد الهم والحزن واسعده سعاده تبكي عينه ربي بشر ابي بخبر قريب يسعد قلبه وحقق احلامه شاغل فكره	0.597
126	حديثك يحي فيني احساسا يفوق حد السعاده ذاتها	0.7809999999999999
127	قلقnحاسس قلقان الاسبوع الجاي دهnوحاسس بصداع مفرتكنيnومش عايز اروح امتحان بكرهnوكوكتيل اكتئاب ايه	0.09699999999999999
128	الصفقات الكثيره تري مو ضروري مفيده nnكل خوفي يتحول ميلان انتر اخرnnبس شاءالله يطلع عكس	0.547
129	تذكرون المدريدين كانوا متوقعين نخسر فاريال وصدمناهم هالمستوي الشي بيصير معنا لعبوا اشبيليه الاسبوع الجاي متشائم	0.42200000000000004
130	اللهم ياحي ياقيوم جمل يومي بخبر جميل يثلج صدري ويبهج قلبي وفرحه احسب حساب	0.688
131	ياخي خاف ربك تخوفنا	0.375
132	سعيد الرميثي يمثلني nnنعم تمثلنا ياولد داري گفو خويه بوشيخه nكلنا نفتخر فيك ماعليك منهم طلع لمتخبي هه 🌷✨	0.871
133	العيد ياتي حجم بهجه الاطفال العيد اللذيذ يفتقده الكبار لانهم بهجه	0.531
134	الشكر للاتحاد طلع عينه فعلا الشكر للدفعه عشان طلعوا حلوين بجد الشكر للناس الحلوه خلت مبهج وخلتنا مبسوطين اوي	0.7659999999999999
135	المسئول ينزل للشارع ليسمع معاناه المجتمع والناس	0.344
136	حكمه nnعليك بصحبه الفاسدnnعند المصيبه تجده يبحث حل 😄nnاما العاقل لكnnياما نصحتك الحمار حمار	0.484
137	النهارده كنت قاعد البيت مرعوب صوت جمهور الدرجه الثانيه	0.375
138	الشي الاحلي الفيلم مبني قصه حقيقيه عرفني مرض مره اعرفه اتوقعه نفسي عضوي واعراضه جد مرعبه	0.516
139	متنرفزه وزعلانه شخص عشان حركاته الغبيه واليوم حلمت لطيف وزي العسل صحيت وانا راضيه وحبي تجدد	0.375
140	اغضب😡 يرضي الهوان لامه ورب الناس خير العالمين 😠nلاجل الاقصيnالبوابات لاnسواعد فلسطين nفريق نبض الوطن	0.203
141	شكرا والله ماقصرتو مفاجئه فخمه ومرتبه وتكفي فرحه محمدوعبدالله ❤️❤️ ضيف التوينز احتفاليه التوينز	0.8059999999999999
142	بشوفگ حته الجنه بشوفگ ضحكه وسط دموع😍 nكانگ بنتي ضلعي وحبگ عشق مش ممنوع ✋💓nTU	0.813
143	احنا نتبع البنت زواجها احضر وافرح مافي اغلي اختي صح لحظه فراق موجعه تطلع اختك البيت زفافها اتمني اجمل زفاف	0.516
144	وانت طيب وبخير ياحبي وبعوده علينا الايام بخير وسعاده يارب	0.89
145	صان الارض يسلم	0.688
146	الاعلان جميل بجد😍كل شويه اعيد واتفرج عليه😍😍nالبرنس ❤💪 ربنا معاك ياارب يااحسن برنس💖و ربنا يشفي مريض💔n nماس احمدnحلمي	0.733
147	شيء وبديت هالمصخره تحمل نقد لاذع يجيك وانا رايت نقده بناء وش نرجوا ناس مايهمها التفاهات	0.25
148	خلاص اعتذرت وانتي اقبلي اعتذاري امم لازم تخلي العالم تشوف ايش تغريده ومسحتها	0.45299999999999996
149	يارب العوض اللي يرضينا لحظه خيبه خوف استسلام	0.5
150	والله مستوي اليونايتد مثير للشفقه مو فريق كره قدم	0.344
151	تتوهمين تستطيعين البقاء جانبي مده يومين رخو ازحف الارض انطوائي كئيب متذمر كنت مجرد جثه العالم فانا احبك	0.40299999999999997
152	فرحه قلبك تتمثل فرحه حد بحبه اكيد	0.6940000000000001
153	شخصين طلبوا منك تواعدينهم شخص مثقف وبارد بس حلو مره والثاني يضحك مره وشخصيته مرحه ومحبوبه بس مو حلو مين تختارين	0.563
154	اللي حابب يتشتم ويتسبله الدين ويتمرمط ويتذل يجي خاص موجود لمده ساعه نجس عايز يتمتع ✋nnريتويت يابن المتناكه منك ليه	0.203
155	تشتاق لشخص ميت الموت الاساسي تحس جسد بدون روح الذبول والوجع تحس تقدر توقف	0.297
156	لابد رفع لافتت الحداد الكلبه سويلينا فارقه الحياه nشويه لواكه المارك مؤسس الفيس بوك	0.266
157	مناره الحدباء العمل يدل ثوره عشائر ولاشي التهديم وصمت عار بجبين ادخل داعش وصفق يذكره التاريخ للحشر والله جبناء	0.359
158	yasserr انتي بتحبيش الشوكولاته يامها هانم مش اطلب حاجه تطلبيها 😠😠 سيبني استمتع مره نفسي	0.5
159	يابنتي انتي المفروض تحتفلي بيا وتفرحيني وتعمليلي مفاجاه ده عيدميلادي قرب خالص وانتي عارفه مكتئبه	0.5479999999999999
160	التفاؤل الايمان يقود النجاح شيء تحقيقه بدون الامل والثقه هيلن كيلر lo	0.7340000000000001
161	ظريف يزور موسكو الجمعه ومصدر دبلوماسي روسي يؤكد زياره وليد المعلم	0.625
162	قلبي قول انو تعب اشخاص نحنا فوتناهن بحياتنا كانو بيستاهلو	0.3
163	ياخي خايف قطر منك اخاف ينقلون المونديال للخفجي بدال قطر حسافه	0.313
164	استقبل صباحك بحفاوه وحماس وحب وكانك مقابله لصديق مفضل استقبله مبتسما مشرقا وبعده سيتكفل برسم الفرح وجهك❤☺ قواعد البهجه	0.813
165	امتعاضي اسبابا عده حصارك اسباب	0.33899999999999997
166	خايف ايه مرعوب نفسي	0.161
167	ليه كولو عايشلو قصه حب غبيه وشغال يكتب ومجروح والكلام ده وانا قاعد اتفرج	0.281
168	وش هالكابه بالاتراك ياخذهم نهايتهم حزن وبكبكا	0.161
169	مدريد حقهم بالحياهnالمفروض يتم منعهم التكاثرnوالقضاء عليهمnمو بس لحيه خساره كره قدمnnالموت لمدريدn😤😤	0.391
170	لست حزين ولست سعيد ولست متفائل ولست متشائم شعور يخنقني يقف استطيع افهمه احتمله	0.371
171	الناس اللي كيزداد الوزن ديالهم رمضان احسدكم	0.5
172	تقبل منا ومنكم وعيدكم بهجه تغادركم ابدا	0.8390000000000001
173	ترفيه تغريبي وزير فشل القيام بعمله اقل ثلاثه شهور لاسلوبه وسولكه المواطنين يريد يغير اخلاقنا ومجتمعنا المحافظ	0.23399999999999999
174	كنت حاله حداد وبكاء حسابي اللي طار واسوني تكفون	0.281
175	hoda هه والمشكل عندو مظاهرات واحتجاجات واعتقالات بالجمله غليان شهر	0.375
176	نهايتها كسرت قلب	0.266
177	الاتراك تاريخهم اسود ملطخ بدماء المسلمين المسلمين ينتقم منهم	0.156
178	حد كويس ياض 😃nقالك الدنيا مش كده 😏nEmad Adel	0.594
179	العيال الشارع بيفرقعو قدام البيت رحت طاع وشاخط شخطه هزت ارجاء الشارع😂عينك متشوف النور الشارع طلع يشوف ايه البيحصل عاوز انام	0.5
180	اخاف كثير الحيوانات بس احبها بعيد لبعيد ودي اقدر اشيلها بدون خوف واعتني عنده حل خصوصا ودي ودي بس فيني رهبه	0.242
181	مو احيانا دايماnضحكتك جبر خاطر	0.629
182	التوفيق والرضا والسعاده وراحه البال	0.922
183	ArabsGotTalent ضحك مقلد اصوات الرسوم المتحركه	0.813
184	هه الظاهر الواحد فاهم حجات كتير اوي غلط كلام بيتقال وانا عبطي افتكرتو عليا اناnامم بصراحه مش عارف اقول ايه 😕😞😟🤕	0.391
185	لحديثك يسرق تنهيده قلبي يثيره حزن القصائد	0.563
186	الحياه كالمراه نحصل افضل النتائج نبتسم ابتسم ابتسامه النجوم	0.703
187	حزين ولست حزين حزني انني افخر الحزن يملئ صدري افخر الهديه الاخيره بقيت الراحلين	0.21
188	انتي مجموعه سعاده قلب انسان بانتظار اللقاء الملكي نار	0.703
189	هاذا حظي الدنيا وعيت nكلما اضوي شمعه بدربي انطفت nمن الناس ياربي وفيت nليه بس الدمعه اللي معي وفت	0.23399999999999999
190	شبابه حلو والله ومجنون ودمه خفيف احب مسلسلاته القديمه	0.7340000000000001
191	تتذمر شنو حقو تتجلد جلده نص السوق العربي الساعه ظهرا	0.306
192	فرحت فوز رويال مدريد nمو لاني اشجعهم بس بيتنا nينعم بالفرح والسعاده كنه عرس nواحد اخواني	0.8390000000000001
193	منامي نحلم وانا نوم قصور البهجه وشموع ضاويه nهيه هذيك نشوف فيك تضيعي وقتك ووقتي	0.6609999999999999
194	ابو فيصل غباء زيدان اللي سمح البرشا بالفوز رغم تقول اتقاد المدرب زيدان ظلم اللاعبين بيل وبنزيما	0.29
195	مفيش حاجه اسمها صدفه nده مجرد جرس انذار بيقولك خلي بالك حقائق تانيه حياتكnانت لسه ماشفتهاش	0.32799999999999996
196	اكتر مخاوفي يصير لبيلا شي وانا حيه بس دحين بفكر رموها موتي عذبوها شي	0.16699999999999998
197	خوف ارتجاف رغبه بالبكاء حنين فراغ الصدر تفتت القلب رعشه الاضلاع افكار انتحاريهوجوه عابره اصوات راسخه اغاني تزيد الحنين وانفاس تهد الحيل	0.141
198	خايف امسح ورق الموبيل اعمل unsave لحد اشوف هعدي ايه وهشيل ايه مكنتش بفتحهم اصلا ليله الامتحان 😂😂	0.578
199	كنت اقاوم النوم بس عشان خلق للكوابيس والحين مو قادره انام متقبله كابوس قلب العصر عادي	0.33299999999999996
200	قالت صديقه جميله تبتسمي شخص يخشي تحزني كوني سعيده عيناك تصبح اجمل تفرحي وهاانا سعيده بتطبيق نصيحتها	0.8
201	زعلي بيترجم جسمي صداع ووجع فالضهر ضهري اتكسر الزعل عليكي يانور	0.141
202	اللهم ابدل حزن امي بفرح تبكي شدته اللهم جنب والداي اذي الدنيا واطل باعمارهم واحفظهم لي🖤🖤	0.484
203	احلي بودي الدنيا والله❤❤ سنه وانت طيب ياقلبي وسنه سعيده يارب وتحقق بتتمناه	0.828
204	افتحوا ملفات فساد المجنسين ياليت تسحب الجنسيه المجنسين مالعب بالبلد والمجنسين سبب هدم للبلد	0.203
205	ابيك مره توقف جنبي مابيك تكتب ابي تقرا اجرح اعضائي قلبي القلوب جروحها تبري حب حزن ريتويت احبك	0.45299999999999996
206	غاضب لدرجه افجر رحمك	0.109
207	غيظ فيظ القوم يعيشون حاله انكار فريده نوعها تصريحاتهم اصبحت مثيره للسخريه المستوي الدولي	0.25
208	اسعد امك بسهمnتصدق بنيه تريدnالوقف موجود بكرا مو موجودnالوقف بالدنيا والاخرهnوالي خايف الوقف كذبnالوقف بقناه بدايه	0.6940000000000001
209	ايه الحاجه اللي حصلتك دلوقتي تخليك سعيد	0.672
210	نرفزه الصبح	0.23399999999999999
211	افكر بفراقنا المحتوم يبكي البكاء طويلا ويشهق بالحسره بالحسره يعز الوطن ويعز حكامه	0.226
212	عندك همج زايد ودحلان ماعندهم مباديء جيره وحسن ظن يناقم منهم عاجلا	0.359
213	فعل قطر غدر وخيانه ذكرنا بفعل صدام الاسود وغزوه للكويت الفرق قزم فلجا للطعن بالظهر والثاني طغي وتجبر فظن الظلم حق خيانه قطر	0.266
214	نفسي اعرف ايه اللي يضحك مختل بيرعب الناس فعل طبيعي لشخص موقف مرعب	0.306
215	يقطع خفه الدم الصبح شاركت برتويت الجريمه شكلي محبط	0.547
216	ليه افرح ممكن اكتئب nو ليه اتجوز هنتحر nبهجت nريح المدام	0.5
217	محدش هيسال فيغيابك اللي هيحس يومه ناقص غيرك	0.43799999999999994
218	سبيل السعاده هاد رمضان بدون دراسه سنين 😌✌🏼 راحه بال اللهم الحمد	0.8390000000000001
219	مو محزني مشجع روما تخيل تعيش حياتك البحث خسائر اليوفي منجزات فريقك اوه صح فريقهم منجزات	0.33899999999999997
220	انسان ضائع اتحدث اوجاعي ساتحدث اوجاع غيري كميه كبيره السلبيه موجوده ولكنها تمثل حال الكثير	0.21899999999999997
221	الكلثمي جمع مابين الفكاهه والطموح والصبر تعلمنا منك اشياء كثيره طيبه القلب وتسامح العفويه الفارس الفخم	0.594
222	ده الامل العيون والنشوه ساعه الجنون❤	0.845
223	Khalfan هه ثقافه مجاري وصرف صحي🚽✋ شو تتوقع منهم يعني ارض جدك سوت مشاكل	0.516
224	كلي فخر بفريقي بايرن لعب وقاتل الهدف الرابع التحكيم الكلمه العليا	0.7140000000000001
225	الصراحه ضاق خلقي الفعاليات حقت العيال فالعيد فجايه انفس غضبي بس مدري وش اقول تففوه عليكم ياعيال باي سعوديات نطلب اسقاط الولايه	0.23399999999999999
226	احس متوتره مو عارفه اسولف اعتذر	0.21899999999999997
227	يتعلق الامر بحلمك اصما تماما تفتح مجالك السمعي لاصوات ضحكاتهم الساخره يبتسم فالنهايه	0.565
228	مؤلم يقف امامك اب يشكوا حال ابنه وعيناه تنهمر بالدموع ويقول عجزت تربيته فمالعلاج ايهالابناء والبنات اتقوا والديكم	0.156
229	محاوله السعوديه والامارات ترهيب شعوبهم بالسجن محاوله للجم الاراء الحره المعارضه لحصار قطر ودليل الشريحه الاغلب	0.188
