	Tweet	Valence score
178	pleased know family blues	0.565
179	lost fury fearing fail	0.35
180	casuals tweets vic faved making gag bitter	0.135
181	tonight legit wait rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥	0.359
182	ya boy gets mad tired pine trees	0.397
183	mc listen days nbogum days feel gloomy listen ccm spiritual song often nchurch oppa mode	0.42200000000000004
184	help feel melancholic	0.33899999999999997
185	assure no laughter increasing anger costs arrogance westminster	0.121
186	😩😩😩😩 heads melted tired sleep nightmare	0.113
187	think pre prepped debate answers potential hilarity	0.607
188	thing feed naay raging something brother filling gaps	0.35
189	women like girls resent looking great wish still looked like washed	0.449
190	outrage passed replaced mute fatalistic acceptance current situation fatalism	0.27399999999999997
191	sports top seed johnson chases double delight tour championship	0.565
192	happy birthday sweety sweet hun hope wonderful day wondrful joyful year better last one luv	0.95
193	covering milo might make sense—not much even that—but celebrating puckish cooperation something ghastly	0.33299999999999996
194	aidy physics question naidy ok not gonna ask tristan cause wanna aggravate	0.33799999999999997
195	meogysdailyvocabenhancment elation quality state elated feeling state great joy pride	0.6940000000000001
196	pull depression	0.054000000000000006
197	lol love aggravate juan keep good work lol	0.6
198	aww maine coon little named ted eddy wonder cat good cats playful sweet	0.696
199	please fire lemon not let report anymore protest horrible negative runs away issue hand	0.16699999999999998
200	cheering	0.6829999999999999
201	afternoon delight	0.65
202	no greater wrath woman scorned	0.36200000000000004
203	friends send ballons fireworks text amazing	0.855
204	loved sing tiff japanese line obviously spoken non japanese no way find japanese line	0.519
205	would like congratulate people saudi arabia happy joyous national day may great time اليومالوطني	0.758
206	know love smile whenever talk someone	0.621
207	traditionalists say bored bored not bored rule cheerfully ignored	0.444
208	drunken patroons make whole situation much jovial though	0.532
209	understand not pleasing ear want tired	0.14300000000000002
210	optimism leads success bill kerr success optimism goals	0.7
211	stuck roof house provides amazing view sheer terror falling kinda like life	0.5
212	forever straight fix frown good😇	0.613
213	mon celtic give us something cheer place empty soaked amp wee nephew birthday ffs started well dropped	0.467
214	person renown cheerful expectation solutions pleasure principle back hsnhzmjsc	0.672
215	oh brian invite offended	0.155
216	anxiety drain much energy anxiety sotired needtosleepforhours	0.406
217	tamra would swung tamra nkelly piece needstobeadmitted	0.26
218	aspire val self confidence optimism tbh 👏💖 gbbo	0.742
219	scorpio withdraw quiet place hurt think plan sting back	0.313
220	circle dead hate new slushie machine livid	0.342
221	assured eventual destruction would interests public cheerfully accept sherlock holmes	0.5
222	bright side youtube heroes leafy finally get banned	0.484
223	breezy luvvvv	0.645
224	love looking old statuses facebook one four years ago day glee many opinions	0.611
225	incredible anthony weiner caught chasing busty milkmaid across park double speed jaunty music plays	0.387
226	yes rejoicing	0.833
227	election fine vote rd party useless not one hesitate say selfish	0.375
228	nhlnycsweepstakes fun watching team north america cheering team canada	0.7190000000000001
229	hey see sent emails thousands gone	0.23399999999999999
230	heard panic disco kach ing atm	0.41100000000000003
231	find patronus website work even see questions sadness	0.177
232	geometry today hannah started crying laughter ms canning said pp lol	0.75
233	rather dump gasoline run burning building use excel	0.259
234	opinion worst delhi govt acrid hypocrisy	0.32799999999999996
235	heart actually sunk looooool confused	0.306
236	tell bodies cheering deaths black people cops fear killing us	0.27399999999999997
237	days sober wanna ruin	0.433
238	yr old man threw saucepan boiling water garda amp hit garda shaft brush letterkenny district court	0.266
239	thank follow looking forward tweets look entertaining socialmedia	0.7809999999999999
240	ppl like irritate soul	0.267
241	hunter way content joyous simple domestic bliss cannot wait word truly	0.6559999999999999
242	fam seems fun photo booth able instantly post twitter wait till sober see hot mess	0.466
243	sir concern not whether god side greatest concern god side god always right abraham lincoln	0.55
244	yes mourinho really stop speaking refs try cheering bit	0.402
245	bridgetjonesbaby best thing seen ages funny missed bridget love hilarious teammark	0.968
246	people irritate tf swear goin sleep ✌🏾️	0.14800000000000002
247	💥⚖️yeah‼️ paul‼️⚖️💥 glorious bb	0.688
248	smiling doesnt necessary means happy sometimes means strong	0.518
249	whatever decide make sure makes happy	0.65
250	erykah badu sedate	0.645
251	totally understood point need better messenger laughter pissed	0.203
252	end day gotta happy	0.7190000000000001
253	girlfriends cooking dinner spag blow not sure need help 😂😂 girlfriends happy	0.8
254	candice pout gets preposterous week week gone bit jack nicholson joker gbbo	0.32299999999999995
255	cannot dm follow not party fail letdown	0.259
256	thinking trying comedy youtube always fond time nut laughter comedy maybeoneday hopefullyfunny lol	0.7829999999999999
257	since update loses power nearly faster	0.278
258	many yeah thing going cops shooting innocent people sad not backyard blm	0.207
259	gud morning sir keep smiling	0.75
260	respect someone give second chance movie fan horror diverse	0.483
261	haha horrific needs said glad away spain sat missing game 🍹🍕🍺☉☉	0.569
262	ppl defending cops continue kill innocent ppl ppl innocent clearly cooperate irritate tf outta	0.361
263	mate thing get excited profession mad client said opened bowels rejoicing	0.767
264	happy birthday beautiful cheerful sister ever llnp 💕❣🎉	0.883
265	seriously digging eyebrows	0.581
266	wine drunk worst version ffs even remember seeing basshunter	0.226
267	violently screams four winds aint ever getting older cute jovial rhythm starts moves hips along waves arms air	0.685
268	hahahahahaha oh gosh hilarious black man trying keep racism alive get man	0.73
269	way thinking wants absolute hope born absolute despair	0.414
270	ukulele bag fallen apart welll least life yet	0.45299999999999996
271	gunna make cry need glee day	0.39299999999999996
272	hey see sent emails thousands gone panic	0.33899999999999997
273	despite absolute delight children would feel kitten home misery husband would feel	0.414
274	super shitting tattoo nervous	0.344
275	love memories randomly pop ninto head smiling like idiot ages	0.81
276	smiling stress	0.5
277	future must bright af	0.617
278	tf broke boys keep tryna find gf get ur fuckin right smack yo bitchass deserves happy amp deserve ass	0.27399999999999997
279	every single problem ever face solved nice blend patience optimism	0.594
280	play rappers delight minute kip	0.522
281	looks way let think rohan last week optimism	0.7759999999999999
282	night sparkling let go ni wonder struck nblushing way home	0.63
283	say lover pale green light nhe hovers high moon shines bright	0.617
284	got hours go back work cantsleep excited	0.7040000000000001
285	sadly missed crucial important points indian terrorism pk kal boshan etc raw involvement	0.35
286	light shining thru clear sparkling stream piss sight women never know also tells tht system ure system healthy	0.5
287	join put phone talk rude taking money acc willynilly fuming	0.121
288	heather hilarious anthonyweiner gets nyc	0.7829999999999999
289	not enliven soul	0.532
290	dentist said going numb front lip feel got lips like pete burns right	0.466
291	room would go russell howard tom odell michael buble pants nogood dire	0.21
292	happy live nyc see tomorrow	0.774
293	awe miss	0.433
294	never dull moment talking nell 😂😂😂😂😋	0.7340000000000001
295	congress attended midterm liveliness differently constraints qmiv	0.503
296	impossible say hope don’t unwittingly trigger ferocious side hell hath no fury	0.172
297	really hate mel sue think hilarious awful	0.29600000000000004
298	introducing little levity convo yep	0.5479999999999999
299	gonzaga not listed article tremendous value top team sure got everything want	0.518
300	home heart lies love little island birth city acting right amp im not feeling good restless	0.48100000000000004
301	tom phillips jovial start week show joe strutting video package quite juxtaposition	0.563
302	bloods boiling	0.31
303	never make decision angry never make promise happy wisewords	0.615
304	leon cheerfulness always big help	0.645
305	even give pizzas serious fail hungry hangry	0.32799999999999996
306	would give naked body	0.391
307	bitches aggravate like inspires biggest cunt known man kind	0.27399999999999997
308	god hears voice optimism moment think everything failed	0.6609999999999999
309	well go one two ways either get accept not going change mope	0.297
310	make world joyful place thenicebot	0.61
311	sioux valley wins home competitive cheer invite score dell rapids second	0.5329999999999999
312	people go speed limit irritate	0.3
313	howard webb always held knowing answers no red sutton craigan raging hahaha	0.547
314	love laugh share laughter way share joy	0.917
315	jovial trump ass king publicly told crowd need always nigger fucktrump	0.203
316	spry though	0.483
317	huff btw ty😔	0.33299999999999996
318	day lost	0.35
319	loving long otisredding blues	0.633
320	try asking cheeseburger onion amp mustard mcdonalds hilarious	0.7170000000000001
321	something cool breezy fall days 😍🍂🌾🍁	0.7959999999999999
322	not young man compiled info smiling baby mattress created new evil	0.5
323	food gets delivered 😍🙌🏻	0.7070000000000001
324	watching avatar wondering took long watch collapses joyous heap	0.88
325	final night shift coming miss miss work pals hysterical laughter gets us night	0.607
326	miss fact burkeramsey swung amp hit sister jonbenet face golf club previously fit anger	0.054000000000000006
327	think swallows swifts gone photo nights ago not seen since autumn	0.4
328	okay hilarious	0.871
329	another loss city cup next 😂😂 cmon united	0.617
330	confused new american horror story	0.355
331	time ever cheering johnny	0.5
332	aesthetically pleasing omg	0.887
333	ditto amazing atmosphere philippplein cheerleaders stunt londonevents	0.87
334	huge congratulations nicole winning big brother bb sorry not sorry bitter bbmichelle	0.5710000000000001
335	laundry watching show bunch strangers happy birthday	0.7759999999999999
336	irate check system tried checkin day let no seat assigned	0.36700000000000005
337	hello miss lady sure today brings happiness laughter use voice also make us laugh god knows need	0.696
338	charge extra sending someone cable service still work robbery cable horrible service	0.129
339	geo capable cheering up❤️❤️❤️	0.679
340	person dislikes fall firstdayoffall leaves thingsdie depressing cold noflipflops 👎🏾👎🏽👎🏻🍂🍁	0.25
341	latest new optimism keeping raiders oakland live right meets lott amp schaaf talk new stadium	0.677
342	harking back dt challenge give dt hearty thank release tax returns	0.516
343	accrington stanley exactly things looking dire west ham despite win changed since march bbcfootball	0.534
344	let go need need find joyous path richness extends every direction	0.6609999999999999
345	beg never stop smiling deserve happy know beautiful things life offers	0.6609999999999999
346	talking last week outside appearance ie dread locks affect ability work	0.46299999999999997
347	try find good negative negative turn good anxietyrelief optimism openminded	0.65
348	lmboo using nephew meme	0.677
349	understand concerns look foundation contributions	0.379
350	well look bright side found use rope tipstosurviveapoweroutage	0.532
351	beyond sadness point done inside live cptsd bpd always pity party	0.233
352	short step biweekly community meetings hearty meal soy flakes	0.613
353	know trusted words soft ignored anger focused hurt beneath know screwed	0.424
354	much hw tonight im offended	0.32299999999999995
355	bad kurt literally glee	0.4
356	look teef growl	0.39299999999999996
357	yea forcing turnovers holding pretty good offense points concerning oh wait no	0.301
358	hannah stop mournful chill	0.4
359	wanted get cake sparkling candles like cake😒😒 ruins everything	0.133
360	not sure thats accomplishment something worry	0.40299999999999997
361	sweater weather neighbourhood ngirls girls boys panic disco	0.483
362	lady store said nice eyelashes good right optimism	0.902
363	made night reid included tonight hilarity points brilliant thanks	0.846
364	dobetter two carriages birmingham hereford no room stand anymore friday commute unhappy	0.043
365	lil reminder private account delight shittalking occasionally nsfw stuff	0.569
366	jeans fake pockets horrible	0.258
367	miss outrage	0.322
368	would like know source president optimism running country wonder answer curiosity	0.355
369	moving clips youtube tonight vigil held tulsa metropolitan baptist church terencecruther justice anger sadness	0.19399999999999998
370	makes successful happy forever	0.833
371	one time saw rachel glee tell someone job pole said th grade boy look confused	0.435
372	mine good rn gonna horrid next week	0.442
373	fuc ing job report news another bully go basket freedom fear	0.145
374	huh always fault gt sulk	0.25
375	guy calls people cuck anti blm offended idea might not pro policing reform amazing	0.613
376	like started college horrific probably get better give yet	0.516
377	strong cause weak ni beautiful cause know flaws ni fearless cause afraid ni laugh cause known sadness	0.5
378	ari looks hilarious oh much	0.79
379	wishing ipswich tigers good luck games throughout homecoming week cheering city office go tigers	0.828
380	take numbers madden low dropped people unhappy	0.188
381	species cf jr refugees skittles know likes snacks even frown talking eating humans lizardscum	0.5
382	know know physiatrists seriously number one best thing people anxiety	0.589
383	gas prices hilarious cause simultaneously super subsidised taxed	0.517
384	might pout star baker tho	0.435
385	favourite joyful soul	0.6829999999999999
386	began squirm beneath struggling get relentless grasp realized attempt useless	0.267
387	wake dream laughing something stupid makes laugh	0.742
388	maybe different stayed sixth form still oppressive architecture uninteresting people	0.32799999999999996
389	niggas murking murky water try swim	0.375
390	thing dark curly hair	0.33899999999999997
391	hate post con blues avoided plague yay yay constant hand sanitizer	0.534
392	get embarrassed slightest things fret day hate	0.259
393	coworker look phone say cheerfully oh look kap getting death threats goes say ers	0.467
394	follow whether ever talked not hope joyous life goodbye	0.742
395	honestly depression kicking ass lately	0.048
396	grumbled sat atop sushi bar stool crossing arms defiantly playful gesture though gave anyone gt	0.55
397	guitar shop owners everywhere rejoice	0.667
398	smile always mean person happy sometimes simply means strong enough face problems	0.603
399	god facebook design started remind myspace heyday	0.625
400	whenever confronted wild animal hostile individual remember smell fear fact poop pants	0.317
401	broken policy blasio lt gt trump giuliani broken windows part pecking order bully politics america resist motto	0.375
402	thursday means grey day tgit	0.638
403	envy ice least give warmth melts taylorlautner twilight hilarious quote	0.519
404	seeing double tired always grudge getting phone night	0.24100000000000002
405	thank much coming detroit going sob joyful rainbows brb	0.914
406	yes exactly amp sold country terror lying cover	0.29
407	often imagine hoe moon would feel meeting jovial moons special	0.581
408	siblings look gangster amp look cheery 😅😂	0.7659999999999999
409	laurel hearty handshake	0.621
410	yep lol	0.8440000000000001
411	losing live business bb gone hold minutes amp whoever picked cut fuming noworkforme	0.2
412	papercuts sting stub ur toe last like secs	0.48200000000000004
413	lmao awe	0.597
414	asked jared marry said no offended	0.129
415	good master vernon welcome nephews bellario nthere lord thou interrupt st merriment	0.48200000000000004
416	thanks playing crock pot going radio blog blues music indiemusic	0.79
417	fellaini playing ahead guy let sink	0.5
418	world needs laughter love little drake	0.672
419	boycotting till butter pecan comes back furious	0.23199999999999998
420	shame world gloom day one almost though makes sense whole part hydra part	0.297
421	go follow beautiful snowgang princess fitness bodyposi haircut whitegirlwednesday	0.7829999999999999
422	tiangong china first space laboratory come fiery end late average decommissioned satellite either burns	0.38299999999999995
423	cool see smart cowboystwitter folks chirp stuff review joined	0.638
424	huge congratulations nicole winning big brother bb sorry not sorry bbmichelle	0.782
425	news supposed damn happy rejoicing like 😩😔😭😞	0.15
426	haha sorry dreadful puns need get cooped lately	0.355
427	cheering na team want gaudreau comes back one piece getting way risky	0.431
428	breaks heart seeing people upset try best make smile cheer	0.55
429	abysmal ignorance frivolity levity italian priests stupefied roland bainton luther reformationday	0.35200000000000004
430	always emotionalhedge™ wps ni elated start mentioned tamu	0.5
431	terribledebatequestions given many laughs afternoon thanks twitter hilarious cleverpeople	0.897
432	finished discover never random thoughts restless crossoverlife	0.467
433	big thank liking little pumpkin smallest playful amp wakes mornings	0.94
434	good morning love happy first day fall let make awesome autumnmemories annabailey	0.8170000000000001
435	pre industrial revolution esque footwear guys tryin grapes wrath today	0.45
436	thanks ripping luthansa not enough one way flight man frk bag free gate	0.27399999999999997
437	read fun lighthearted cheerful right double cavity	0.7340000000000001
438	quite simply worst airline worstairline ever used shocking appauling dire dismal beyondajoke useless	0.121
439	followback quotesoup happy not everything good see good side everything	0.5
440	like said plenty cheddar cheese go around everyone	0.81
441	exactly saying fb bitter	0.233
442	owned losers twitter	0.226
443	blamed benghazi youtube video blamed emails colinpowell blames terrorism weakhillary	0.267
444	never watch greys anatomy ever ever ever ever ever shonda rimes takes away another og character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ fuming	0.08900000000000001
445	glad hear everything resolved need anything else please not hesitate reach us ty	0.667
446	hear darn optimism led demise li live zerobot	0.516
447	well draw lively eflcup	0.6940000000000001
448	attempt levity	0.563
449	god knows things happen sometimes hard understand prayingforyou	0.41100000000000003
450	little sniffle end song gets every time	0.466
451	finished discover never random thoughts crossoverlife	0.484
452	lt really said response perceived forced jovial tone slid jeep onto gt	0.379
453	liking optimism	0.588
454	eye eye indian army never forgives never forgets always take revenge pakistan breaks laws follows	0.355
455	going back blissful ignorance	0.306
456	already plotting next steps get cut minivan tomorrow drop line preschoolpolitics momthings	0.321
457	smile every morning positive head start clients relations	0.887
458	find smiling even laughing jokes even think particularly funny know love	0.741
459	haters like crickets chirp day walk past shut fuck idol	0.531
460	thinking trying comedy youtube always fond time nut comedy maybeoneday hopefullyfunny lol	0.963
461	sunk meeting twins	0.452
462	lydiaaaa ones supposed know make nervous	0.233
463	happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend love lots 💖💖💖💖💖💖💖🎉🎊 chapter bdaygirl love	0.9420000000000001
464	admittedly went series thinking see jedi heyday not dysfunctional un peacekeepers space	0.315
465	please tell us protesting injustice requires burning beating looting terrible optics toussaintromain true leader	0.259
466	issues broadband bill charged month signed airtel hilarious	0.6609999999999999
467	happened breezy	0.484
468	brennan cook breezy get back together😍😍😍	0.6609999999999999
469	actually chooses drink sparkling water	0.5
470	true way render happy love work find pleasure francoise de motteville	0.675
471	im like better moment cuz panic later obviously not better every opportunity choose make seem	0.65
472	well evaluation came back minimally effective student test scores parcc sunk eval time quit teaching	0.156
473	sound like vampires saying wanna sink teeth tt lads talents 😂😂😂😂😂😂	0.672
474	getting comedic relief season premiere modernfamily girl needs hilarious	0.75
475	aw no problem felt like speaking felt want overcome not discouraged	0.484
476	ciara asks sci fi movie julie amp jen stare claire phone joey bolts cab honks lmao	0.75
477	no clue charger lost	0.243
478	bridgetjonesbaby best thing seen ages funny missed bridget love teammark	0.75
479	gets crushes fictional animated characters instead real people	0.483
480	foaming lips one hips one many great lyrics	0.617
481	bushes good forces resentment made money gave power changed tunes	0.552
482	oh please inc talking looting not saying bjp pure hilarious irony def better	0.703
483	pakistan ‘terrorist state’ carries war crimes india unga un	0.391
484	not wrath one kill laughter friedrich nietzsche friedrichnietzsche	0.5479999999999999
485	payet goes either jan seasons end say blame boy must disheartened seeing mo	0.19399999999999998
486	jovial laughter trump lackeys showed king used word truly bizarre sight	0.306
487	reflection grind real working jobs amp school ksudsm ksu recruiter instructor tumble cheer gradschool	0.742
488	specific amp intentional way part intention provoke conversation around systemic racism towards blacks	0.35200000000000004
489	rich fumes sullen sences cheer	0.47100000000000003
490	believe rude cashier today returning item customer service slacking	0.203
491	hah speak cousin like mind displeasure seeing bare faced eh train no pretty sight mate	0.33299999999999996
492	indignant wants world knows obama nothing putin wants aleppo syria	0.38299999999999995
493	seen clip jail scene sexuality part hilarious	0.6940000000000001
494	clean sink make bathroom shine	0.532
495	take kindness weakness acting silly keeping forté breezy chrisbrown teambreezy	0.46299999999999997
496	grateful hungry people life hungry learn change grow help etc not sure anybody better relentless	0.878
497	word normalized media wow no words no words frog boiling pot via media	0.345
498	great hear one thing makes feel like hearty chicken noodle soup right	0.6
